ID,FILE,NAME,NAME_ZH,DESC,DESC_ZH
49995c0eb29b011ce6952b5a03febffc,Canon Hockey (World) (WonderWitch) (Unl).zip,Canon Hockey,佳能曲棍球,,
6cbe70a22a2262929fdbfbd0f4ef132d,Chains (World) (WonderWitch) (Unl).zip,Chains,锁链,,
f756662b50e9add54d76876a7e23619c,CNLink (World) (Ja) (WonderWitch) (Unl).zip,CNLink,CN连接,,
fc0bb4cb8395c6463f7032fb2fc4a766,Course Out 2 (World) (Ja) (v0.0.1) (WonderWitch) (Unl).zip,Course Out 2,狂飙赛道2,,
f35e8c3decbfaa6c584095beb727d136,Course Out 3 (World) (Ja) (v0.0.1) (Proto) (WonderWitch) (Unl).zip,Course Out 3,狂飙赛车3,,
b2c4d4b34339e6d81b4ee8b79d69ca25,Course Out (World) (Ja) (v0.0.1) (Proto) (WonderWitch) (Unl).zip,Course Out,冲出赛道,,
e875b6693ef8b3c746be44284eae67c1,Dai Meikyuu (World) (Ja) (WonderWitch) (Unl).zip,Dai Meikyuu,大迷宫,,
1de2b1cb7cf909765c258bc28c27d0ff,Dark Eyes - Battle Gate (Japan).zip,Dark Eyes - Battle Gate,暗黑之眼 - 战斗之门,"Dark Eyes ~ Battle Gate tells the story of a battle between two races on a pioneer planet.  This Strategy RPG also supports the WonderGate, allowing additional features to be downloaded with a cellular phone",《暗黑之眼 ~ 战斗之门》讲述了在一颗开拓星球上两个种族之间的战斗故事。这款策略角色扮演游戏还支持“奇迹之门”功能，允许玩家通过手机下载额外内容。
3d2a2eb751402c95d06527aa8fc5bdee,Darkhero Figment - Calibur Edition (World) (Ja) (WonderWitch) (Unl).zip,Darkhero Figment - Calibur Edition,暗黑英雄菲格蒙 - 圣剑版,,
ec6e86fe6feabf2ecdd1083d4e9ac742,Darkhero Figment - Doris Edition (World) (Ja) (WonderWitch) (Unl).zip,Darkhero Figment - Doris Edition,暗黑英雄菲格蒙 - 多莉丝版,,
408d6be088ffda7c139ff6ea35bc27fe,Darkhero Figment 2 (World) (Ja) (WonderWitch) (Unl).zip,Darkhero Figment 2,暗英雄：幻景2,,
89765e8ce18742c9947dbdb2c7b9c20e,Dicing Knight (World) (WonderWitch) (Unl).zip,Dicing Knight.,掷骰骑士,"Dicing Knight. follows the journey of a nameless knight fighting through a series of randomly generated dungeons. The game will start on the floor of a dungeon, your goal being to find the floors key to progress to the next floor. Eventually you will reach a dungeon boss, after you beat it you'll be allowed access to a new more difficult dungeon. Dungeons are timed by a “Food Gauge” which when depleted will force you to exit the dungeon.azq",《掷骰骑士》讲述了一位无名骑士在一系列随机生成的地牢中战斗的旅程。游戏将从地牢的一层开始，你的目标是找到该层的钥匙，以便进入下一层。最终你会遇到一个地牢首领，击败它后，你将可以进入一个更具挑战性的新地牢。地牢设有“食物计量表”计时，当计量表耗尽时，你将被迫离开地牢。azq
cf3eef83059e18d8e72fb329b0369cdb,DicingKnight Legion (World) (v2.1) (Demo) (WonderWitch) (Unl).zip,DicingKnight Legion,骰子骑士军团,,
62b53189addbdf675030852321bd88d7,Digimon - Anode Tamer & Cathode Tamer - Veedramon Version (Korea) (En).zip,Digimon - Anode Tamer & Cathode Tamer - Veedramon Version,数码宝贝 - 阳极驯兽师与阴极驯兽师 - 音速兽版,,
a2e15b552bba2135c4c88fb0fd16f39a,Digimon - Anode Tamer & Cathode Tamer - Veedramon Version (Hong Kong) (En).zip,Digimon - Anode Tamer & Cathode Tamer,数码宝贝：阳极驯兽师与阴极驯兽师,"This release contains the first  Digimon Adventure, both  Anode Tamer and  Cathode Tamer versions. The game is based on the manga and animé series Digimon. You play as an ordinary Japanese boy named Ryou who gets sucked into the mysterious digital world and has to help the digital monster Agumon and his friends to recruit digital monsters and send them into battles against evil ones.",此版本包含第一部《数码宝贝大冒险》的阳极驯兽师版和阴极驯兽师版。该游戏基于漫画和动画系列《数码宝贝》改编。你将扮演一位名叫辽的普通日本男孩，他被卷入神秘的数码世界，必须帮助数码怪兽亚古兽及其朋友们招募数码怪兽，并让它们与邪恶的数码怪兽展开战斗。
b0166ecd374af7409b3ad650b103ca12,Digimon Adventure 02 - D1 Tamers (Japan) (Rev 1).zip,Digimon Adventure 02: D1 Tamers,数码宝贝大冒险02：D1驯兽师,"This is a sequel to  Digimon Adventure 02: Tag Tamers, set in the world of digital monsters based on the popular manga series. After having defeated the evil Millenniumon, our hero Ryou thought that would be his last travel to the Digiworld. However, the four sacred Digimons summon him once again, to participate in the D1 monster fighting tournament. But that is not all: it appears that Millenniumon is still alive, and is looking for revenge! Now Ryou has to win the tournament and defeat his archenemy once again.

The gameplay is nearly identical to that of the previous game. You travel through top-down and isometric locations, fighting monsters with your own monster team, and then recruiting new monsters and assembling a collection. The battles are turn-based and are viewed from an isometric perspective. The monsters have various kinds of attacks in their disposal. Each attack is shown as a short animated sequence.","这是《数码宝贝大冒险02：徽章驯兽师》的续作，游戏设定在基于热门漫画系列的数码怪兽世界中。在击败邪恶的千年兽后，我们的主角辽以为这将是他最后一次前往数码世界。然而，四大神圣数码兽再次召唤他，让他参加D1怪兽格斗锦标赛。但事情还不止如此：千年兽似乎还活着，并且正在寻求复仇！现在，辽必须赢得锦标赛，并再次击败他的死敌。

游戏玩法与前作几乎相同。你将在俯视视角和等轴测视角的场景中穿梭，带领自己的怪兽团队与其他怪兽战斗，然后招募新的怪兽并进行收集。战斗采用回合制，以等轴测视角呈现。怪兽可以使用各种攻击技能，每次攻击都会以一段简短的动画展示。"
23fb50c16e257e8322f1810aac158e67,Digimon Tamers - Battle Spirit Ver. 1.5 (Japan).zip,Digimon Tamers - Battle Spirit Ver.1.5,数码宝贝驯兽师 - 战斗精神1.5版,"Digimon Tamers: Battle Spirit Ver. 1.5 is a fighting game developed and published by Bandai and released exclusively in Japan for the WonderSwan Color handheld console. It is an expansion to Digimon Tamers: Battle Spirit (released in the United States and Europe as Digimon Battle Spirit) and contains many new features and characters. Unlike its predecessor or sequel, Digimon Battle Spirit 2, this game did not receive a Game Boy Advance port.",《数码宝贝驯兽师：战斗精神1.5版》是一款由万代开发并发行的格斗游戏，仅在日本的彩色万代掌机（WonderSwan Color）上发布。它是《数码宝贝驯兽师：战斗精神》（该游戏在美国和欧洲发行时名为《数码宝贝战斗精神》）的扩展版本，包含许多新功能和新角色。与它的前作或续作《数码宝贝战斗精神2》不同，这款游戏没有推出Game Boy Advance移植版。
300cfdc8ee7a71d4b799f5534039ebf3,"Digimon Tamers - Battle Spirit (Japan, Korea) (En,Ja).zip",Digimon Tamers - Battle Spirit,数码宝贝驯兽师：战斗精神,"Digimon Battle Spirit is a fighting game originally published by Bandai and developed by Dimps for the Japanese-only WonderSwan Color handheld system under the name Digimon Tamers: Battle Spirit. It was later ported to Nintendo's Game Boy Advance for international releases in North America and Europe two years later. 
 
The game features characters and Digimon that were included in the first three seasons of the animated series of the same name in a somewhat simplistic fighting scenario, and also has slightly arranged samples of the show's soundtrack.","《数码宝贝战斗精神》是一款格斗游戏，最初由万代发行，Dimps开发，仅在日本的WonderSwan Color掌机系统上推出，名为《数码宝贝驯兽师：战斗精神》。两年后，该游戏被移植到任天堂的Game Boy Advance上，在北美和欧洲等地区发行。

游戏以同名动画系列前三季中出现的角色和数码宝贝为特色，战斗场景略显简单，同时还采用了该动画配乐的微调版本。"
54aa8005e9349f3ab9c60701e75641e9,Digimon Tamers - Brave Tamer (Japan) (Rev 1).zip,Digimon Tamers: Brave Tamer,数码宝贝驯兽师：勇敢驯兽师,"Based on the popular Digimon manga, this is a sequel to  Digimon Adventure 02: D1 Tamers. The game picks up directly where the previous one ended. After yet another ultimate battle against the evil Millenniumon, during which he revealed to the hero Ryou a terrifying secret, there was a great explosion. Ryou comes to his senses in an unknown place. The only digital monster there explains to him that the explosion send Millenniumon to the future, while Ryou ended up in the past. And now Millenniumon is trying to take control over the main computer in the Digiworld, and it is Ryou's task to stop him once and for all, and to finally find the truth about his and his archenemy's identities.

The gameplay is similar to that of the predecessors: you navigate your hero over the top-down view, descend into dungeons, fight monsters in turn-based combat, recruit them into your party, and send the new teams to fight new enemies. The battle are not isometric any more, but viewed entirely as animé-style pictures. Attacks are also depicted as animated sequences.","这款游戏基于热门的《数码宝贝》漫画改编，是《数码宝贝大冒险02：D1驯兽师》的续作。游戏紧接着前作的结尾展开。在与邪恶的千年兽进行又一场终极对决时，千年兽向主角辽透露了一个可怕的秘密，随后发生了一场大爆炸。辽在一个陌生的地方苏醒过来。那里唯一的数码怪兽向他解释说，爆炸将千年兽送到了未来，而辽则来到了过去。现在，千年兽正试图控制数码世界的主计算机，辽的任务就是一劳永逸地阻止他，并最终揭开他和宿敌身份的真相。

游戏玩法与前作类似：你可以在俯瞰视角中操控主角，进入地下城，在回合制战斗中与怪物战斗，招募它们加入你的队伍，并派遣新的队伍去对抗新的敌人。战斗不再是等距视角，而是完全以动漫风格的画面呈现。攻击也以动画序列的形式展示。"
8c93dd19dab256c72380f61882104a3d,Digimon Tamers - Digimon Medley (Japan) (Rev 1).zip,Digimon Tamers: Digimon Medley,数码宝贝驯兽师：数码宝贝大乱斗,"""Digimon Medley"" is based on the popular manga and and animé series Digimon, in which ordinary Japanese children find a way into a digital world, where they help good digital monsters fight against evil ones. The game is not directly plot-related to  Digimon Adventure or Digimon Tamers: Brave Tamer games. Instead, it follows more closely the actual episodes of the series. You play as various characters, such as the main hero Taichi and his friend Yamato from the first episodes, as well as heroes from the Digimon Tamers sub-series: Takato, Ruki, and Lee. The game is divided into short episodes, each one of which revives one of the battles in the series. You start with Digimon Tamers, as they venture into the DigiWorld, only to meet the enigmatic digimon named Impmon, who is up to some mischief. 

Each episode can be played as one of several available characters. Each character also has his/her own digimon who fights all the battles. The battles are random and occur while you are navigating your heroes through top-down dungeons. The attacks are displayed as short animé-style sequences. During your turn, you must press the A button repeatedly to increase the power of your attack. The enemy attacks simultaneously, and you have to invest enough power in your attack in order for it to connect.","""数码宝贝大乱斗"" 基于热门漫画和动画系列《数码宝贝》改编，在该系列中，普通的日本孩子找到了通往数码世界的途径，在那里他们帮助善良的数码怪兽对抗邪恶的数码怪兽。这款游戏与《数码宝贝大冒险》或《数码宝贝驯兽师：勇敢驯兽师》游戏没有直接的剧情关联。相反，它更紧密地遵循了动画系列的实际剧集。你可以扮演各种角色，比如第一集中的主角太一和他的朋友大和，以及《数码宝贝驯兽师》子系列中的英雄：拓也、留姬和李健良。游戏分为多个短剧集，每一集都重现了系列中的一场战斗。你从数码宝贝驯兽师们冒险进入数码世界开始，却遇到了神秘的数码宝贝妖狐兽，它正在搞一些恶作剧。

每一集都可以选择几个可用角色中的一个来进行游戏。每个角色都有自己的数码宝贝来参与所有战斗。战斗是随机发生的，当你操控英雄在俯视视角的地牢中探索时就会触发。攻击以简短的动画风格画面呈现。在你的回合中，你必须反复按下 A 键来增强攻击的威力。敌人会同时发动攻击，你必须为你的攻击投入足够的威力才能命中敌人。"
27ad209430a69f7874d8b01928b9bd33,Battle Spirit - Digimon Frontier (Japan) (Rev 1).zip,Digimon: Battle Spirit,数码宝贝：战斗之魂,"The plot of Digimon Battle Spirit 2 echoes that of its source series, Digimon Frontier; several children receive messages on their cell phones asking them if they want their lives to change. Some answer yes, some answer no, and five who answer yes are summoned to the Digital World where they receive the ability to become Digimon and fight to end Kerpymon's reign of terror.",《数码宝贝：战斗之魂2》的剧情与原作系列《数码宝贝拯救者》相呼应；几个孩子在手机上收到询问他们是否想改变生活的信息。一些人回答“是”，一些人回答“否”，而回答“是”的五个人被召唤到数码世界，在那里他们获得了变身为数码宝贝的能力，并为终结克普兽的恐怖统治而战。
2dd0e993f20ce3dbc79d73238adba263,Digital Monster - D-Project (Japan) (Rev 1).zip,Digital Monster - D-Project,数码宝贝 - D计划,"In this, the newest Digimon RPG game for the Wonderswan Color/Crystal, you're once again cast as a kid who's sent to the Digital World to save it (what else?), armed with nothing else but your partner digimon, your tamer know-how, and a machine that someh",在这款为万代彩色/水晶掌机打造的最新数码宝贝角色扮演游戏中，你将再次化身为被送往数码世界拯救它的孩子（还能有什么别的剧情呢？），除了你的搭档数码宝贝、驯兽技巧，以及一台不知……的机器外，你别无依仗。
590c5d66d0fb1a0d250f52c12eb8f4a8,Digital Monster Card Game - Ver. WonderSwan Color (Japan) (Rev 2).zip,Digital Monster Card Game - Ver. WonderSwan Color,数码怪兽卡片游戏 - 彩色万代掌机版,"Digimon Card Game: Ver. WonderSwan Color is the popular card game based on the anime series for the WonderSwan Color.  As you start the game, you'll talk with Takato. After the card game tutorial (or if you just skip it ), you' ll be in a menu with a list",《数码宝贝卡片游戏：彩色万代掌机版》是一款基于同名动漫系列改编的热门卡片游戏，适用于彩色万代掌机。游戏开始时，你将与拓也对话。完成卡片游戏教程（或者你也可以跳过）后，你将进入一个带有列表的菜单界面。
6cca3677e97ef45baa91c7d8fd4e0383,Dokodemo Hamster 3 - Odekake Saffron (Japan) (Rev 2).zip,Dokodemo Hamster 3: O-Dekake Safuran,大家的仓鼠3：外出大冒险,"This is the third in Bandai's ""hamster simulation"" series. In this game, you are the ""master"" of a hamster. The game flows in real time, but you can interfere and perform various actions. The hamster has its own room in a house, with a table and a wheel. There are many things you can do with the hamster. You can take in to a stroll in the forest, go shopping with it, make it play with a ball, and so on. You can also perform actions unrelated to the hamster, like re-decorating the house or writing and painting on a piece of paper. The game features a point-and-click interface: you move your cursor over an object (such as hamster or calendar), which brings up an action menu.",这是万代“仓鼠模拟”系列的第三部作品。在这款游戏中，你是一只仓鼠的“主人”。游戏以实时方式进行，但你可以进行干预并执行各种操作。仓鼠在房子里有自己的房间，里面有一张桌子和一个滚轮。你可以和仓鼠一起做很多事情。你可以带它去森林里散步、和它一起购物、让它玩球等等。你还可以执行与仓鼠无关的操作，比如重新装饰房子或在纸上写字画画。游戏采用点选式界面：你将光标移到一个物体（如仓鼠或日历）上，就会弹出一个操作菜单。
46c72ed0cb22854eb880c5117607f4fa,Dragon Ball (Japan).zip,Dragon Ball,龙珠,"The game is based on the famous Dragon Ball manga series, starring Son Goku, and spans a long time period of the hero's life. It begins with Son Goku being a mere child and meeting the mysterious Bulma who asks him to add her on her quest to find seven Dr",这款游戏基于著名的《龙珠》漫画系列，主角是孙悟空，涵盖了这位英雄漫长的人生历程。故事始于孙悟空还是个孩子的时候，他遇到了神秘的布尔玛，布尔玛邀请他一同踏上寻找七颗……
4cf2e364d0354a02384dbd6923d87bd9,Evil Dragon (World) (WonderWitch) (Unl).zip,Evil Dragon,邪恶巨龙,,
88dc116b81e777115b9b3b02597533eb,Final Fantasy II (Japan).zip,Final Fantasy II,最终幻想II,"FINAL FANTASY II is highly anticipated follow-up to the original FINAL FANTASY, released in Japan in 1988. The game features the bitter and beautiful tale of four war-orphaned heroes who become embroiled in a conflict between the hostile Empire of Palamecia and the rebel resistance. By eschewing conventional leveling for a proficiency system that allows players to tailor their characters' growth and incorporating a key term memory system that makes dialogue integral to gameplay, this game sparked the spirit of innovation for which the series has become known. This release also contains the bonus dungeons added to later editions of the game--the Soul of Rebirth and the Arcane Labyrinth.",《最终幻想II》是备受期待的初代《最终幻想》的续作，于1988年在日本发售。游戏讲述了四名战争孤儿英雄的凄美故事，他们卷入了敌对的帕拉米西亚帝国与反抗军之间的冲突。这款游戏摒弃了传统的等级系统，采用了熟练度系统，让玩家能够定制角色的成长，并引入了关键术语记忆系统，使对话成为游戏玩法的重要组成部分，由此点燃了该系列闻名遐迩的创新精神。此次发行还包含了后续版本中添加的额外地下城——重生之魂和神秘迷宫。
a13c6fc50c8c335c551428ffe42c56d2,Final Fantasy IV (Japan).zip,Final Fantasy IV,最终幻想IV,"This is the fourth entry in the Final Fantasy series. It was known as Final Fantasy II internationally, because the second and third games were never released outside of Japan. 
 
The military country of Baron is one of the strongest in the land, with a proud army and a majestic air force known as the Red Wings. But, while their armies are kind and loyal, the recent actions of the King are anything but. The young Captain of the Red Wings, Cecil, is ordered to steal a crystal from a village of innocent magicians, and when he questions the actions of his King, Cecil is immediately thrown out of the country and sent off to kill strange monsters. Little does he realize the price the King's actions will pay, and what the true secret of the crystals, and their powers, truly is... 
 
This is the first Final Fantasy game that introduced the famous ATB (active-time battle) system: during the battles, you have a time indicator for each party member that tells you when this character is able to act. If it takes you too long to select a command for this character, the enemy will act without waiting for your turn. The game abandons the job system that was implemented in the first and the third game in favor of pre-set character classes (paladin, white mage, ninja, etc.) assigned to each party member. 
 
The PlayStation version adds a new rendered intro and ending.","这是《最终幻想》系列的第四部作品。在国际上，它曾被称为《最终幻想II》，因为第二部和第三部游戏从未在日本以外地区发行。

军事强国巴伦是这片土地上最强大的国家之一，拥有一支引以为傲的陆军和一支名为“赤翼”的雄伟空军。然而，尽管他们的军队善良忠诚，但国王最近的所作所为却并非如此。“赤翼”的年轻队长塞西尔接到命令，要从一群无辜魔法师的村庄中偷走一颗水晶。当他质疑国王的行为时，塞西尔立刻被逐出了这个国家，并被派去消灭奇怪的怪物。他几乎没有意识到国王的行为将付出怎样的代价，也不知道水晶及其力量的真正秘密是什么……

这是第一款引入著名的ATB（实时战斗）系统的《最终幻想》游戏：在战斗中，每个队员都有一个时间指示器，告诉你该角色何时可以行动。如果你为该角色选择指令的时间过长，敌人将不会等待你的回合就行动。该游戏放弃了第一部和第三部游戏中采用的职业系统，转而采用为每个队员分配预设角色职业（圣骑士、白魔法师、忍者等）的方式。

 PlayStation版增加了全新的动画开场和结局。"
636e48cb20aff512acac1609c23c0467,Final Fantasy (Japan).zip,Final Fantasy,最终幻想,"Hironobu Sakaguchi's Final Fantasy... the first of one of the longest role-playing game series known to mankind. Final Fantasy is the game for the NES console that started it all.

The world is veiled in darkness. Winds don't blow, the seas are stormy, and the earth rots. All people can hope for is that the ancient prophecy will be finally fulfilled. ""When the world is veiled in darkness, four warriors will come..."" And indeed, they come - the four characters you have previously chosen. Their first quest is to free a princess from the evil Garland, and then the real journey begins...

Final Fantasy is played with an adventuring party rather than with a single character. Before the game starts, the player chooses four characters from six different classes: Fighter, Thief, Black Belt, White Mage, Red Mage, and Black Mage. Which four classes the player chooses for his characters is entirely up to him. He also gives the characters names. 

In the game, the party walks around in a top-down world, visits cities, caves, palaces and other places to buy equipment, rest and get hints and new quests, and fights baddies when they are encountered. Final Fantasy uses a turn-based combat system; the ATB (active-time battle) system from the later installments is not used. In battle, the player gives each character in order a command (attack a particular enemy, cast a spell, use an item, or try to run.) Then the characters and the enemies act in a random order. Attacked enemies and party members lose hit points, dying when they reach zero HP. When all the enemies are defeated, living party members receive experience, eventually gaining a level and improving their stats when enough experience is accumulated. Slain party members can be revived in towns for a price. 

Spells are bought in cities in special shops. The spells are divided into two categories - white magic and black magic. White Mages can only use white magic, Black Mages can only use black magic, and Red Mages can use both. Casting spells in battle uses up magic points, which, like hit points, can be restored by resting in inns.","坂口博信的《最终幻想》……这是人类已知的历史最悠久的角色扮演游戏系列的首部作品。《最终幻想》是在任天堂红白机（NES）上推出的一款游戏，它开启了这一辉煌系列的传奇之旅。

世界被黑暗所笼罩。风不再吹拂，海面狂风暴雨，大地逐渐腐朽。人们唯一的希望，就是古老的预言能够最终实现。“当世界被黑暗笼罩时，四位勇士将会降临……” 的确，他们来了 —— 就是你之前选择的四位角色。他们的首个任务是从邪恶的加兰德手中解救一位公主，随后，真正的冒险之旅便拉开了帷幕……

《最终幻想》采用的是团队冒险模式，而非单人角色作战。游戏开始前，玩家可以从六种不同职业中挑选出四位角色：战士、盗贼、武道家、白魔法师、红魔法师和黑魔法师。玩家完全可以根据自己的喜好来选择角色的职业，还能为角色命名。

在游戏中，队伍会在一个俯瞰视角的世界中四处探索，他们会前往城市、洞穴、宫殿等地方，购买装备、休息、获取线索以及接受新的任务。一旦遭遇敌人，便会展开战斗。《最终幻想》采用的是回合制战斗系统，后续作品中出现的主动时间战斗（ATB）系统在这部作品中并未使用。战斗时，玩家需要依次为每个角色下达指令（攻击特定敌人、施展魔法、使用物品或尝试逃跑）。之后，角色和敌人会按照随机顺序行动。被攻击的敌人和队员会损失生命值，当生命值降为零时，便会死亡。当所有敌人都被击败后，存活的队员将获得经验值。当积累了足够的经验后，队员就会升级，各项属性也会得到提升。阵亡的队员可以在城镇中花费一定代价复活。

魔法可以在城市中的特殊商店购买。魔法分为两大类 —— 白魔法和黑魔法。白魔法师只能使用白魔法，黑魔法师只能使用黑魔法，而红魔法师则两者皆可使用。在战斗中施展魔法会消耗魔法值，和生命值一样，魔法值也可以通过在旅馆休息来恢复。"
941b1191a0e75c667b0fae43750bf0d0,Final Lap Special - GT & Formula Machine (Japan).zip,Final Lap Special - GT & Formula Machine,最终圈特别版 - GT与方程式赛车,"For each mode, GT and Formula, you can only race as those cars in its respective tournaments whi",在GT和方程式这两种模式中，你只能驾驶对应赛事中的车辆参赛。
7a9f7d90924335b7cbc61921705d4955,Flash Koibito-kun (Japan).zip,Flash Koibito-kun,闪光恋君,"Flash Koibito-Kun is a Puzzle game, developed by Koto and published by Koubunsha, which was released in Japan in 2000.",《闪光恋君》是一款由琴音开发、光文社发行的益智游戏，于2000年在日本发售。
9ffbd422925a6839ee820ddbc59278c5,Flip (World) (Proto) (WonderWitch) (Unl).zip,Flip,翻转,,
7f696b4d4b81fffc48cfdf381740770f,From TV Animation One Piece - Chopper no Daibouken (Japan).zip,From TV Animation One Piece - Chopper no Daibouken,电视动画《海贼王》——乔巴大冒险,"One day, the Straw Hat Pirates travel to a mysterious island. While the Straw Hats explore around the island, they all suddenly turn into animals; Luffy into a monkey, Zoro into a tiger, Sanji into a fox, Nami into a cat, Usopp into a kappa, and Robin into a parrot. Only Chopper remains as he was. 
It is up to Chopper to not only help the crew to turn back to their original state, but to also figure out the cause of their mysterious transformation.","一天，草帽海贼团来到了一座神秘的岛屿。当草帽海贼团成员在岛上四处探索时，他们突然都变成了动物：路飞变成了猴子，索隆变成了老虎，山治变成了狐狸，娜美变成了猫，乌索普变成了河童，罗宾变成了鹦鹉。只有乔巴保持原样。
现在，不仅要帮助船员恢复原状，还要查明他们神秘变身的原因，这些都落在了乔巴的肩上。"
a7f660b0db0e8fed2f522692ace2b094,From TV Animation One Piece - Grand Battle Swan Colosseum (Japan) (Sample).zip,From TV Animation One Piece - Grand Battle Swan Co,改编自电视动画《海贼王》——大决斗 万代掌机版,A real high point in the WonderSwan One Piece series,万代掌机《海贼王》系列的真正巅峰之作
f1f9f47b7476e2bbd51bcdd47b08563e,From TV Animation One Piece - Niji no Shima Densetsu (Japan).zip,From TV Animation One Piece - Niji no Shima Denset,电视动画《海贼王》 - 彩虹岛传说,The story is based on the Baroque Works Saga. The straw hats finds a new companion who uses a boomerang as weapon. Along with the new companion they must fight Baroque Works and save Alabasta.,故事基于巴洛克工作社篇章。草帽一伙结识了一位以回旋镖为武器的新伙伴。他们要和这位新伙伴一起对抗巴洛克工作社，拯救阿拉巴斯坦。
