ID,FILE,NAME,NAME_ZH,DESC,DESC_ZH
9c6e0a734995b1920ecc312149527270,"Block Out (USA, Europe).zip",Block Out,方块消除,"Block Out is a Tetris variant with an added twist: it's in 3D. The player can rotate the blocks in 3D in order to fit them into the pit they are being guided into. Advanced users can play this game with odd three-dimensional pieces, or change the size of the pit, for depth of between 6 and 18 piles, and width and length of between 3 and 7.",《方块消除》是一款有新玩法的俄罗斯方块变体游戏：它是3D的。玩家可以在三维空间中旋转方块，以便将它们放入引导的坑中。高级玩家可以使用奇特的三维方块来玩这个游戏，或者改变坑的大小，坑的深度可以在6到18层之间调整，宽度和长度可以在3到7之间调整。
ec95f19b73121ed01e210e67dd90669a,Blue Lightning (World) (Demo).zip,Blue Lightning,蓝色闪电,"The insanely evil General Drako is spreading his own special blend of spite and chaos around the globe.  You are a top fighter pilot for the UN's Blue Lightning squad.  You have to travel from continent to continent, and end Drako's plans at each stop using your awesome flight skills.
Blue Lightning is a 3D flight game featuring 7 real-life fighter jets.  There are several types of missions, including dogfights, ground targets, and escorts. Your arsenal consists of various cannons, missiles, and special bombs.  The game can be played either from a behind-the-plane perspective, or an in-cockpit perspective.","极其邪恶的德拉科将军正在全球范围内散播他那独特的怨恨与混乱。你是联合国“蓝色闪电”小队的顶级战斗机飞行员。你必须辗转各大洲，凭借出色的飞行技能，在每一站挫败德拉科的阴谋。
“蓝色闪电”是一款3D飞行游戏，游戏中有7款现实中的战斗机。游戏包含多种类型的任务，包括空战、地面目标打击和护航任务。你的武器库中有各种机炮、导弹和特殊炸弹。游戏可以从飞机后方视角或驾驶舱内视角进行游玩。"
5081702a8ca660cf2627672c5be3de97,"Bubble Trouble (USA, Europe).zip",Bubble Trouble,泡泡危机,"You are Travis, a scientist doing experiments with dense matter for the creation of artificial black holes for interstellar travel. While testing a piece of equipment, you are transported into a bubble world. Fortunately, a friendly denizen decides to help you. You must locate the correct type of radioactive particles to move from world to world and finally home, before the hostile denizens of these worlds burst your bubble.",你是特拉维斯，一名科学家，正在进行关于致密物质的实验，旨在为星际旅行创造人造黑洞。在测试一件设备时，你被传送到了一个泡泡世界。幸运的是，一位友善的居民决定帮助你。你必须找到正确类型的放射性粒子，才能在这些世界的敌对居民戳破你的泡泡之前，从一个世界转移到另一个世界，最终回到家中。
7ff6b4bc55a7f6c0280df06ded93ac73,Cabal (USA) (Demo).zip,Cabal,卡巴尔,"This coin-on game pits you and your partner against hordes of enemy soldiers. Fight waves of ground troops, tanks and planes. Will you survive long enough to face the final Boss - a mad man bent on conquering the world? 
 
Note: This game was never released.","这款投币式游戏让你和你的搭档与成群的敌军士兵对战。对抗一波又一波的地面部队、坦克和飞机。你能坚持到面对最终 boss 吗——一个一心想要征服世界的疯子？ 

注意：这款游戏从未发布过。"
297951726522bcef65ac20a9d627e3d9,California Games (World).zip,California Games,加州运动会,"California Games was the original ""Extreme Games"" – what today's generation might call ""X-Games in the sun"".  Players can select sponsors (absent in some versions) and compete in events such as skateboarding, footbag, surfing, roller skating, flying disc (frisbee) and BMX.  The surfing event is ranked by judges, which give a score to help the players improve their routine.
The Atari versions (2600 and Lynx) of the game omit the flying disc and roller skating events, while the Genesis version omits only the flying disc event.","《加州运动会》是最早的“极限运动会”——如今这一代人可能会称之为“阳光下的极限运动大赛”。玩家可以选择赞助商（某些版本中没有此功能），并参加滑板、踢毽子、冲浪、轮滑、飞盘（飞碟）和小轮车等项目的比赛。冲浪项目由裁判打分，分数可以帮助玩家改进自己的动作套路。
该游戏的雅达利版本（2600和Lynx）取消了飞盘和轮滑项目，而世嘉Genesis版本仅取消了飞盘项目。"
d51f75acaec50891f1c4266571497092,Centipede (USA) (Proto).zip,Centipede,蜈蚣,Hundreds and thousands of them. Creepy ones. Crawly ones. Buzzing ones. Swarming ones. And they're all trying to get you. Before you get them.,成百上千的它们。令人毛骨悚然的家伙。蠕动爬行的家伙。嗡嗡作响的家伙。蜂拥而至的家伙。它们都想在你消灭它们之前先抓住你。
8a8dd4bb7dd58f5795600d43e1e9ce02,"Checkered Flag (USA, Europe).zip",Checkered Flag,方格旗赛车,"Checkered Flag brought the excitement of formula-style open-wheel racing to the Atari Lynx handheld console. Race on 18 unique tracks, in practice, single heat, or tournament modes. Options include customizing the length of the race, number of opponents, colour of the car, and sex of the driver.",《方格旗赛车》将方程式风格的开放式轮赛车的刺激感带到了雅达利Lynx掌上游戏机上。你可以在18条独特的赛道上进行练习赛、单轮赛或锦标赛模式的比赛。游戏选项包括自定义比赛长度、对手数量、赛车颜色和车手性别。
8f52513d3062c90a091a0d96486020ed,Chip's Challenge (World).zip,Chip's Challenge,奇普的挑战,"Nerdy Chip desperately wants to join the ""Bit Busters"" computer club, led by Melinda the Mental Marvel.  However, before she'll let him in, he must prove his intelligence by passing the initiation test.  149 increasingly difficult levels, including a few hidden ones, await Chip in this tile-based puzzle game.  Use tools such as keys, and special shoes to bypass obstacles.  Manipulate switches to and use dirt blocks to build bridges across waterways.  Avoid enemy creatures, grab all the computer chips in the level, and hurry to the exit: On top of everything else, there's a time limit!",书呆子奇普非常想加入由“智力奇迹”梅林达领导的“比特破坏者”计算机俱乐部。然而，在她允许他加入之前，他必须通过入门测试来证明自己的智力。在这款基于图块的益智游戏中，奇普将面对149个难度逐渐增加的关卡，其中还包括一些隐藏关卡。使用钥匙等工具和特殊鞋子来绕过障碍物。操纵开关，并利用土块在水道上搭建桥梁。避开敌人生物，收集关卡中的所有计算机芯片，然后赶紧冲向出口：除此之外，还有时间限制！
fee192a357f3a1950a7f8036fbb87e2e,Conquest of Zow (World) (Demo) (Unl).zip,ZZZ(notgame):Conquest Of Zow,ZZZ（非游戏）：佐夫征服战,"Conquest of Zow started as a collection of sound and graphics demos. This project was cancelled when the ROM for the game was leaked online and Harry stopped all Lynx development. 
 
There has been a Blue PCB cart version with the ROM created, this was made without permission or knowledge of from the developer.","《佐夫征服战》最初是一系列声音和图形演示的集合。当该游戏的ROM在网上泄露，哈里停止了所有山猫主机游戏的开发工作后，这个项目就被取消了。

曾有人未经开发者许可或知情，用该ROM制作出了蓝色印刷电路板卡带版本。"
46e1202f0ab2c8c471dc550db6162122,Crystal Mines II - Buried Treasure (World) (Unl).zip,Crystal Mines II - Buried Treasure (World) (Unl),水晶矿场2 - 埋藏的宝藏（全球版）（未授权）,,
56b664f509d805eca2d9db0ae2d94cc7,"Crystal Mines II (USA, Europe).zip",Crystal Mines II,水晶矿场2,"Great treasure still lies deep in the abandoned Crystal Mines. But over the years, underground demons have made them deadly. Guide your robot through the mines, destroying demons and gathering great wealth. Or fail, and become history.",巨大的宝藏仍深埋在废弃的水晶矿场中。但多年来，地下恶魔让这里变得危机四伏。引导你的机器人穿越矿场，消灭恶魔，收集巨额财富。否则，你将功亏一篑，成为历史。
0d655cffd38b6d500a5d4d2be37a9a1a,Daemon's Gate (USA) (Proto 1).zip,Daemonsgate,恶魔之门,"Daemonsgate is a Role-Playing game, published by Electronic Innovative Design, which was cancelled before it was released.",《恶魔之门》是一款由电子创新设计公司（Electronic Innovative Design）发行的角色扮演游戏，该游戏在发布前就已取消开发。
802aecfefe6f68c05265bbf292e98482,"Desert Strike - Return to the Gulf (USA, Europe).zip",Desert Strike,沙漠风暴,"The first game in the Strike series. A year after the Gulf War, a self-styled general named Kilbaba (Muababa in the GBA version) takes over an Arab Emirate and threatens to start World War III against his western enemy, the United States. The whole world holds its breath as the President has chosen you to destroy Kilbaba and his terrorist army before he launches a nuclear attack on the world! 
 
You must fly a specially designed AH-64A Apache on a series of missions to rescue missing-in-action characters, destroy power plants, blow apart SCUD missiles, etc. to take out the enemy defense while trying to find out Kilbaba's plans.","《风暴》系列的首款游戏。海湾战争结束一年后，一位自封将军的基尔巴巴（GBA 版本中为穆阿巴巴）占领了一个阿拉伯酋长国，并威胁要对其西方敌人——美国发动第三次世界大战。全世界都屏住了呼吸，因为总统已选定你在基尔巴巴向世界发动核攻击之前，摧毁他及其恐怖军队！

你必须驾驶一架经过特殊设计的 AH - 64A 阿帕奇直升机执行一系列任务，营救失踪人员、摧毁发电厂、炸毁飞毛腿导弹等，在设法查明基尔巴巴计划的同时，突破敌人的防线。"
6fca1476da849666f618f160b780be4a,"Dinolympics (USA, Europe).zip",Dinolympics,恐龙奥运会,"Come back to the dawn of history in this combination of puzzling problems, awesome adventures, and mind-bending mazes. The survival of your race is at stake!",在这款融合了谜题挑战、精彩冒险和烧脑迷宫的游戏中，回到历史的开端。你所在种族的生存正面临威胁！
79128e0b4111cc83cc6ef5fce71f282c,"Dirty Larry - Renegade Cop (USA, Europe).zip",Dirty Larry : Renegade Cop,邋遢拉里：叛逆警察,He's the baddest of the good guys. He's Dirty Larry - Renegade Cop. Mr. Big's Gang is determined to end his career for good--if his own Captain doesn't do it first! So take to the streets in a hurry. It's time for a little house cleaning!,他是好人中的狠角色。他就是邋遢拉里——叛逆警察。黑帮老大的团伙一心要彻底终结他的职业生涯——前提是他的队长不会先这么做！所以赶紧走上街头吧。是时候来一场大扫除啦！
fc08700294436220a62644203a2a63f4,"Double Dragon (USA, Europe).zip",Double Dragon,双截龙,"Set in a post-apocalyptic New York, Double Dragon is the story of Billy and Jimmy Lee, twin brothers trained in the fighting style of Sou-Setsu-Ken. Together, they manage a small martial arts training school, teaching their students in self-defense. One day, Billy's girlfriend, Marian, is kidnapped off the street by the ""Black Warriors"", a savage street gang led by a man named Willy. The Black Warriors demand the Lee brothers disclose their martial arts secrets in exchange for Marian's freedom. The Lee brothers set out on a rescue mission to crush the Black Warriors and save Marian.
Using whatever techniques they have at their disposal, from the basic punches and kicks to the invulnerable elbow strike, as well any weapon that comes into their hands, the Lee brothers must pursue the gang through the city slum, industrial area and the forest before reaching their hideout to confront the big boss, Willy.","故事设定在末日之后的纽约，《双截龙》讲述了比利和吉米·李这对孪生兄弟的故事，他们修习了双截拳格斗术。兄弟俩共同经营着一所小型武术培训学校，教授学生自卫技巧。一天，比利的女友玛丽安在街上被“黑武士”——一个由威利为首的残暴街头帮派绑架。黑武士们要求李氏兄弟透露他们的武术秘诀，以换取玛丽安的自由。李氏兄弟踏上了营救之旅，决心粉碎黑武士帮派，拯救玛丽安。
李氏兄弟要运用他们所掌握的各种技巧，从基本的拳打脚到无敌的肘击，以及任何到手的武器。他们必须在城市贫民窟、工业区和森林中追踪这个帮派，然后抵达他们的藏身之处，与大首领威利对决。"
c816cd638c2c4e7eb8a197bc06697d22,"Dracula - The Undead (USA, Europe).zip",Dracula The Undead,不死之身德古拉,"In this game you play the role of Jonathan Harker, an Estate Agent who has visited Dracula's castle to conduct some business. The gameplay is a point and click style adventure except it has been tweaked to accommodate the Lynx controls. To interact with an object you move Jonathan next to the object with the D-Pad and then its name will pop up in the interaction bar. You then need to select an action such as Open, Close examine e.t.c.. The main idea of the game is to explore Dracula's castle while he is away and try to gather information that will prove he is a very serious threat to the mortal world. there are also other character in the game to interact with and Bram Stoker (the writer of Dracula which this game is based on) is in the game in digital form to narrate the story.",在这款游戏中，你将扮演房产经纪人乔纳森·哈克，他前往德古拉的城堡洽谈生意。游戏玩法是点触式冒险风格，不过为适配山猫游戏机的操作进行了调整。要与物品互动，你需用方向键将乔纳森移动到物品旁边，随后物品名称会在互动栏中弹出。接着，你需要选择一个动作，如打开、关闭、检查等。游戏的主要目标是在德古拉外出时探索他的城堡，并设法收集能证明他对凡人世界构成严重威胁的信息。游戏中还有其他角色可供互动，而布拉姆·斯托克（《德古拉》的作者，本游戏正是基于这部作品）会以数字化形象在游戏中讲述故事。
cd48c80fd3a5fcb8595223fe9dc15e85,Electrocop (World).zip,Electrocop,电子警察,"Today, if a daughter of the President goes missing, I would look in the nearest bar. However, in the near future, the explanation is that she's been kidnapped by a Criminal Brain robot, and held in a booby-trapped lair. As the advanced hybrid Electrocop, your task is to rescue her within an hour.
Gameplay involves working your way through the complex warehouse maze, unlocking coded door along the way. Extra weapons can be collected to help dealing with the drones. There are also computer terminals to buy new weapons - these also have simple subgames built in. What makes the game unique, and intended as a showpiece for the Lynx hardware, is that full 3D is used, so that the character walks in and out of the screen as well as across it.","如今，如果总统的女儿失踪了，我会去最近的酒吧找找。然而，在不久的将来，情况却是她被一台犯罪大脑机器人绑架，并被关押在一个布满陷阱的巢穴里。作为先进的混合体电子警察，你的任务是在一小时内救出她。
游戏玩法包括在复杂的仓库迷宫中摸索前行，沿途解锁带密码的门。你可以收集额外的武器来对付无人机。还有电脑终端可以用来购买新武器——这些终端里还内置了简单的小游戏。这款游戏的独特之处，也是它作为Lynx硬件展示之作的原因，在于它采用了完整的3D效果，这样角色不仅可以在屏幕上左右移动，还能进出屏幕。"
d15bf4d4c8c43dac1599f547b2156781,"European Soccer Challenge (USA, Europe).zip",European Soccer Challenge,欧洲足球挑战赛,European Soccer Challenge gives you all the excitement and tension of the European Challenge Cup in this action packed version of the world's most popular game featuring over 170 teams from 32 countries. Has your team got what it takes?,《欧洲足球挑战赛》为你带来欧洲挑战杯的所有刺激与紧张感。在这个节奏紧凑的版本中，你将体验到世界最受欢迎的运动，游戏中有来自32个国家的超过170支球队。你的球队有实力夺冠吗？
c5d67af830f42a1cd12a88539835bc12,Eye of the Beholder (USA) (Proto 1).zip,Eye Of The Beholder,魔眼杀机,"Put your best fighters up front. Battle Axe wielding Skeletons are among the first horrors you'll encounter in 13 levels of mayhem. Will they be the last? These flinds aren't your friends. And they like to hunt in packs! Ever met a Kuo-Toa? It's an electrifying experience. Even more shocking is The Beholder himself, if you survive long enough to meet him. Don't forget to look behind you! Giant spiders like to watch you pass, then strike.",让你最厉害的战士站在前面。挥舞战斧的骷髅是你在13层混乱关卡中最先遇到的恐怖怪物之一。它们会是最后一批吗？这些怪物可不是你的朋友。而且它们喜欢成群结队地狩猎！你见过库托阿人吗？那会是一次令人激动不已的经历。更令人震惊的是魔眼本身，如果你能撑到见到它的话。别忘了回头看看！巨型蜘蛛喜欢看着你走过，然后发动攻击。
005450b83fe244437114869d6571bca7,"Fat Bobby (USA, Europe).zip",Fat Bobby,胖鲍比,"Fat Bobby, the lead guitar player, has had his musical group kidnapped by the evil Dr. Mephisto. 
 
You guide Bobby thru a multitude of levels in this classic platform hopper. 
 
Collect notes and hints, as you encounter the henchmen of Dr. Mephisto. 
 
That guitar can ""strum"" more than just notes!","主吉他手胖鲍比的音乐团队被邪恶的墨菲斯托博士绑架了。

在这款经典的平台跳跃游戏中，你要引导鲍比闯过众多关卡。

当你遇到墨菲斯托博士的手下时，收集音符和提示。

那把吉他可不止能“弹奏”音符！"
7584e91c21b7a5901dba71f7e23ffb74,"Fidelity Ultimate Chess Challenge, The (USA, Europe).zip",The Fidelity Ultimate Chess Challenge,富达终极国际象棋挑战,"On your own against the Fidelity Ultimate Chess Challenge - the world's most powerful hand-held chess game - or against a friend, the stunning 3D graphics and advanced technology of this latest game from Telegames has to be played to be believed.
The Fidelity Ultimate Chess Challenge uses the most powerful chess playing technology from the laboratories of Fidelity - the premier manufacturers of dedicated chess computers are developers of the world's only USCF certified Master rated (2325) chess program.
Switch from 3D to overhead view for the final attack - or use one of the many options available to review the game to date.
Full on-screen statistics giving score, times, moves etc. and many other features on this the world's fastest color hand-held chess game.","你可以独自挑战富达终极国际象棋挑战——全球最强大的手持国际象棋游戏，也可以与朋友对战。这款由Telegames推出的最新游戏，其惊人的3D画面和先进技术，只有亲自体验才能相信。
富达终极国际象棋挑战采用了富达实验室最强大的国际象棋对战技术。富达是专业国际象棋电脑的顶级制造商，也是全球唯一获得美国国际象棋联合会（USCF）认证、达到大师等级（2325分）的国际象棋程序的开发者。
在进行最后攻击时，你可以从3D视角切换到俯瞰视角，或者使用众多选项中的一个来回顾到目前为止的棋局。
这款全球最快的彩色手持国际象棋游戏具备完整的屏幕统计信息，显示得分、用时、步数等，还有许多其他功能。"
18033521e3c78f004b885e488af68ff7,Full Court Press (USA) (Proto).zip,Full Court Press,全场紧逼,"Multi-featured basketball action, including high school, college and pro league teams. A must for all sport brains! 
 
This game was never completed and was not released.","多功能篮球游戏，包含高中、大学和职业联赛球队。所有体育迷的必备之选！

这款游戏从未完成，也未发布。"
49fa53c9cfe4e94f703d57b86d5ce214,Gates of Zendocon (World).zip,Gates Of Zendocon,赞多肯之门,"The evil spider Zendocon has trapped you in its web of universes.  Your mission is to defeat Zendocon's droids and brave the 51 universes to fight Zendocon itself to the death!
Gates of Zendocon is a side-scrolling shooter very similar to the original arcade shooter of this type, Scramble.  Unlike Scramble, there are 51 game areas in total, but the player fights through a subset of them through branches, choosing the next area to visit.  
Some aliens will join you when shot (power-ups).  Alien bases in each area allow you to repair your weapons and shield, but landing at the wrong time will cause your ship to explode and lose all power-ups.","邪恶蜘蛛赞多肯将你困在了它的多元宇宙之网中。你的任务是击败赞多肯的机器人，勇敢地穿越51个宇宙，与赞多肯进行一场生死决斗！
《赞多肯之门》是一款横向卷轴射击游戏，与该类型的经典街机射击游戏《太空侵略者》非常相似。与《太空侵略者》不同的是，游戏总共有51个游戏区域，但玩家可以通过分支路线穿越其中一部分区域，并选择下一个要前往的区域。
一些外星人在被击中后会加入你（获得道具加成）。每个区域的外星人基地可以让你修复武器和护盾，但如果在错误的时间降落，你的飞船将会爆炸并失去所有道具加成。"
