ID,FILE,NAME,NAME_ZH,DESC,DESC_ZH
03b5c312713b872094011e03d1882219,Cannon Fodder (World).zip,Cannon Fodder,炮灰,"Guide a team of up to four soldiers through 72 levels of combat in this innovative top-down action/strategy hybrid, best thought of as Lemmings crossed with Commando crossed with Dune 2. The characters are controlled indirectly using the mouse, as you activate each soldier or group of them by highlighting them, click the left button to move them to a particular spot, and the right button for them to fire guns at an enemy. You can also pick up grenades, which can be used to destroy groups of enemies or buildings (by pressing both buttons at once). 
Each mission has a specific objective, and some feature vehicles such as tanks to make things easier. Your troops can cross water but can't shoot within it, so finding and controlling bridges is often crucial. You can use the arrangement of trees to find hiding places to shoot from, and should watch out for CPU soldiers also doing so.","在这款创新的俯视角动作/策略混合游戏中，带领最多四名士兵组成的小队，历经72个战斗关卡。这款游戏可以被看作是《旅鼠奇趣冒险》《突击队员》和《沙丘2》的结合体。游戏通过鼠标间接控制角色，你可以通过高亮显示来激活每个士兵或士兵小组，点击左键将他们移动到特定位置，点击右键让他们向敌人开枪。你还可以捡起手榴弹，通过同时按下两个按钮，用手榴弹摧毁成群的敌人或建筑物。
每个任务都有特定的目标，有些任务还会提供坦克等载具，让任务变得更轻松。你的部队可以涉水，但在水中无法射击，因此找到并控制桥梁往往至关重要。你可以利用树木的分布寻找射击掩体，同时也要留意电脑控制的士兵也会这么做。"
8a8dd4bb7dd58f5795600d43e1e9ce02,Checkered Flag (World) (Beta) (CES 1993).zip,Checkered Flag,方格旗,"Checkered Flag for the Jaguar is a 3D F1-style racing game. The racing game staples are here: single race, practice, and tournament. You can choose to set up a variety of options for each race, also.  You can choose various weather conditions.  Or, you can set up your car to change it's handling characteristics.  There are 10 different tracks on which to race, each with a different theme.  Some take place on sunny beaches, others take place in the arctic.",适用于美洲豹主机的《方格旗》是一款 3D 一级方程式风格的赛车游戏。这款赛车游戏具备常见元素：单场比赛、练习赛和锦标赛。你还可以为每场比赛设置多种选项。你可以选择不同的天气条件。或者，你可以对赛车进行设置以改变其操控特性。游戏中有 10 条不同主题的赛道可供比赛。有些赛道位于阳光明媚的海滩，有些则在北极地区。
6ec9733f79e49e47c855272e4a31b292,Club Drive (World) (Beta).zip,Club Drive,俱乐部飙车,"It is the future, and the most popular theme park around is Club Drive.  Scientists have managed to invent indestructible cars. Patrons to Club Drive can drive these cars around imaginative environments and play outrageous driving games.
Club Drive as a Jaguar game is a simple driving simulator.  You are put in the drivers seat, and can race through some large environments.  The racing areas available are: an old west ghost town, San Francisco, a giant house, and a simple hot-wheels style track.  In addition to the racing modes, there are object collection and 2-player tag modes.  These modes are played out in smaller versions of the areas described above.","在未来世界，最受欢迎的主题公园当属“俱乐部飙车”。科学家成功发明了坚不可摧的汽车。“俱乐部飙车”的游客可以驾驶这些汽车在充满想象力的环境中穿梭，还能玩刺激的驾驶游戏。
作为一款美洲豹游戏公司出品的游戏，“俱乐部飙车”是一款简单的驾驶模拟器。你将坐在驾驶座上，在一些广阔的环境中驰骋。可供选择的赛车区域包括：一座旧西部鬼城、旧金山、一座巨型房屋，以及一条简单的风火轮风格赛道。除了赛车模式，还有物品收集模式和双人追逐模式。这些模式会在上述区域的缩小版场景中进行。"
813d256565ba9773ce0771afd1619fcb,Cybermorph (World) (Beta) (1993-08-23).zip,Cybermorph,赛博变形,"Cybermorph was the first game released for Atari's Jaguar console. It's a 3d sci-fi shoot-'em-up.  The story goes like this:  The evil Pernitia Empire is swallowing up the galaxy's planets left and right.  What's worse, the resistance forces have had their secret weapons stolen from them and put into pods spread out on many different planets.  You must pilot the T-Griffon morphing attack craft to each planet and recover the pods to stop the Pernitians.
So, in each planet, or level, you must collect a certain number of pods and make it to the exit before the enemies shoot you down. Fortunately, there are power-ups that can strategically enhance the T-Griffon's offensive capabilities.  After clearing 8 planets, you take on a boss creature/ship before moving on to the next sector.  There are 4 levels like this to clear, each with progressively increasing difficulty.","《赛博变形》是为雅达利捷豹游戏机发布的首款游戏。这是一款3D科幻射击游戏。故事是这样的：邪恶的佩尔尼亚帝国正在大肆吞并银河系的行星。更糟糕的是，抵抗军的秘密武器被偷走，并被放置在散布于多个不同行星的舱体中。你必须驾驶T-狮鹫变形攻击飞船前往各个行星，回收舱体，以阻止佩尔尼亚人。

所以，在每个行星（即每个关卡）中，你必须收集一定数量的舱体，并在敌人将你击落之前抵达出口。幸运的是，游戏中有一些道具可以有策略地增强T-狮鹫的攻击能力。在通关8个行星后，你要挑战一个首领级生物/飞船，然后才能进入下一个区域。像这样的关卡共有4个，难度会逐渐增加。"
7ce14b48b9e5aa5f363f1d9d8952384e,Defender 2000 (World) (Beta).zip,Defender 2000,捍卫者2000,"Defender 2000 is an update of the classic arcade game by Eugene Jarvis.  This Jaguar game features a port of the original game, and two updated versions: Defender Plus and Defender 2000.
Defender combines a side scrolling shooter with a search and rescue game. You control a ship that travels left and right above the planets surface. Alien lander craft warp into the play area, and begin to descend to the surface. Along the surface, there are humanoids ripe for the picking.  The alien landers grab the humanoids and begin to carry them up the screen. You have to shoot the landers before they reach the top of the screen, and catch the humanoids before they fall to the surface.
The Defender Plus update features gameplay that is very similar to the original, and graphics that have a crazy, psychedelic look. The Defender 2000 update adds playfields that scroll in both directions, weapon power-ups, bonus rounds, improved graphics, and extremely high speed gameplay.","《捍卫者2000》是尤金·贾维斯经典街机游戏的升级版。这款美洲豹主机游戏包含原版游戏的移植版本，以及两个升级版：《捍卫者加强版》和《捍卫者2000》。
《捍卫者》将横向卷轴射击游戏与搜索救援游戏相结合。你操控一艘飞船，在行星表面上方左右飞行。外星登陆船会瞬移到游戏区域，并开始降落到行星表面。行星表面有许多可供抓捕的类人生物。外星登陆船会抓走类人生物，并将它们带上屏幕上方。你必须在登陆船到达屏幕顶部之前将其击落，并在类人生物坠落到行星表面之前接住它们。
《捍卫者加强版》的游戏玩法与原版非常相似，画面则呈现出疯狂、迷幻的风格。《捍卫者2000》升级版增加了双向滚动的游戏场景、武器强化道具、奖励关卡、改进的画面，以及极快节奏的游戏体验。"
63af23acea82542bd29f7e5d19361805,Doom (World).zip,Doom,毁灭战士,"The Union Aerospace Corporation has been experimenting with teleportation technology on Mars' moons Phobos and Deimos. After early successes, something goes wrong. It seems the scientists have opened a gateway straight to Hell. Phobos base is overrun with demonic creatures, and the whole of Deimos simply vanishes. A squad of marines is sent to Phobos, but all except one are quickly slaughtered. It falls to the surviving marine to grab some guns and strike back at the demons.
id Software's follow-up to their genre-defining Wolfenstein 3D, DOOM is another first person shooter: full-on action seen from the space marine's perspective. Like Wolfenstein, the game consists of distinct episodes, playable in any order. The first episode, Knee-Deep in the Dead, takes place in the Phobos base and is freely available as shareware. The full game continues on Deimos in The Shores of Hell and culminates in Inferno, the final episode which takes place in Hell itself. Each episode consists of nine levels, one of which is a hidden level.
The basic objective in each level is simply to reach the exit. Since dozens of enemies stand in the way, the only way to get there is through killing them. Switches and buttons must be 
pressed to advance at certain points and often color-coded locked doors will block the way - matching keycards or skull keys must be found to pass.
DOOM's engine technology is more advanced than Wolfenstein's, and thus the levels are more varied and complex. The engine simulates different heights (stairs and lifts appear frequently) and different lighting conditions (some rooms are pitch black, others only barely illuminated). There are outdoor areas, pools of radioactive waste that hurt the player, ceilings that come down and crush him, and unlike Wolfenstein's orthogonally aligned corridors, the walls in DOOM can be in any angle to each other. An automap helps in navigating the levels.
Stylistically, the levels begin with a futuristic theme in the military base on Phobos and gradually change to a hellish environment, complete with satanic symbols (pentagrams, upside-down-crosses and portraits of horned demons), hung-up mutilated corpses and the distorted faces of the damned.
DOOM features a large weapon arsenal, with most weapons having both advantages and drawbacks. The starting weapons are the fists and a simple pistol. Also available are a shotgun (high damage, slow reload, not good at distances), a chaingun (high firing rate, but slightly inaccurate in longer bursts) and a plasma rifle (combining a high firing rate and large damage). The rocket launcher also deals out lots of damage, but the explosion causes blast damage and must be used with care in confined areas or it might prove deadly to the player as well as the enemies. Two further (in)famous weapons in DOOM are the chainsaw for close-quarter carnage, and the BFG9000 energy gun, that, while taking some practice to fire correctly, can destroy most enemies in a single burst. The different weapons use four different ammunition types (bullets, shells, rockets and energy cells), so collecting the right type for a certain gun is important.
DOOM drops some of Wolfenstein's arcade-inspired aspects, so there are no extra lives or treasures to be collected for points, but many other powerups are still available. Medpacks heal damage while armor protects from receiving it in the first place. Backpacks allow more ammunition to be carried, a computer map reveals the whole layout of the level on the automap (including any secret areas), light amplification visors illuminate dark areas and radiation suits allow travel over waste without taking damage. Also available are berserk packs (which radically increase the damage inflicted by the fists) as well as short-time invisibility and invulnerability powerups.
The enemies to be destroyed include former humans corrupted during the invasion, plus demons in all shapes and sizes: fireball-throwing imps, floating skulls, pink-skinned demons with powerful bite attacks and large one-eyed flying monstrosities called Cacodemons. Each episode ends with a boss battle against one or two especially powerful creatures.
DOOM popularized multiplayer in the genre with two different modes: Cooperative allows up to four players to move through the single-player game together, while Deathmatch is a competitive game type where players blast at each other to collect 'frag' points for a kill and re-spawn in 
a random location after being killed.","联合航天公司一直在火星的卫星火卫一和火卫二上进行传送技术实验。早期实验取得成功后，意外发生了。似乎科学家们打开了一条直通地狱的通道。火卫一基地被恶魔生物占领，而整个火卫二则直接消失了。一队海军陆战队士兵被派往火卫一，但除一人外，其余人很快都被屠杀殆尽。幸存的陆战队员只能拿起武器，向恶魔们展开反击。
id Software在其定义了游戏类型的《德军总部3D》之后推出的《毁灭战士》，是又一款第一人称射击游戏：以太空陆战队队员的视角呈现的激烈动作游戏。和《德军总部》一样，这款游戏由多个独立的章节组成，玩家可以按任意顺序游玩。第一章“深陷尸潮”发生在火卫一基地，并且作为共享软件可以免费获取。完整游戏在“地狱之岸”章节继续在火卫二展开，并在最终章“炼狱”达到高潮，该章节的故事直接发生在地狱本身。每个章节包含九个关卡，其中一个是隐藏关卡。
每个关卡的基本目标很简单，就是到达出口。由于有数十个敌人挡路，唯一的办法就是消灭它们。在某些地方，必须按下开关和按钮才能继续前进，而且常有颜色编码的锁门挡住去路——必须找到匹配的钥匙卡或骷髅钥匙才能通过。
《毁灭战士》的引擎技术比《德军总部》更先进，因此关卡更加多样和复杂。引擎模拟了不同的高度（楼梯和电梯经常出现）和不同的光照条件（有些房间漆黑一片，有些则只有微弱的光线）。有户外区域、会伤害玩家的放射性废料池、会降下并压碎玩家的天花板，而且与《德军总部》正交排列的走廊不同，《毁灭战士》中的墙壁可以呈任意角度。自动地图有助于玩家在关卡中导航。
从风格上来说，关卡从火卫一军事基地的未来主义主题开始，逐渐转变为地狱般的环境，到处都是撒旦符号（五芒星、倒十字架和长角恶魔的画像）、悬挂着的残缺尸体以及被诅咒者扭曲的面孔。
《毁灭战士》拥有丰富的武器库，大多数武器都有优缺点。初始武器是拳头和一把简单的手枪。此外还有霰弹枪（高伤害，装填慢，远距离效果不佳）、机枪（高射速，但长时间连射时略有偏差）和等离子步枪（结合了高射速和高伤害）。火箭发射器也能造成大量伤害，但爆炸会产生冲击波伤害，在狭窄区域使用时必须小心，否则可能对玩家和敌人都造成致命伤害。《毁灭战士》中另外两件（臭）名昭著的武器是用于近距离屠杀的电锯和BFG9000能量枪，后者虽然需要一些练习才能正确使用，但一次射击就能摧毁大多数敌人。不同的武器使用四种不同类型的弹药（子弹、霰弹、火箭和能量电池），因此为特定的枪支收集正确类型的弹药很重要。
《毁灭战士》摒弃了《德军总部》中一些受街机风格启发的元素，因此没有额外生命或可收集以获取分数的宝藏，但仍然有许多其他增强道具。医疗包可以治疗伤害，而护甲可以从一开始就防止受到伤害。背包可以携带更多弹药，电脑地图可以在自动地图上显示整个关卡的布局（包括任何秘密区域），微光夜视镜可以照亮黑暗区域，防辐射服可以让玩家在废料上行走而不受伤害。此外还有狂暴包（能大幅增加拳头造成的伤害）以及短时间的隐形和无敌增强道具。
需要消灭的敌人包括在入侵中被腐化的前人类，以及各种形状和大小的恶魔：会投掷火球的小鬼、漂浮的骷髅、具有强大咬击攻击的粉色皮肤恶魔，以及被称为“痛苦魔王”的巨大独眼飞行怪物。每个章节都以与一两个特别强大的生物进行的BOSS战结束。
《毁灭战士》通过两种不同的模式使多人游戏在该类型中流行起来：合作模式允许最多四名玩家一起通关单人游戏，而死亡竞赛是一种竞技游戏类型，玩家互相射击，击杀对手可获得“击杀”分数，死亡后会在随机位置重生。"
67e76a1c851be1afcb21fa771136894b,Double Dragon V - The Shadow Falls (World).zip,Double Dragon V : The Shadow Falls,双截龙V：暗影降临,"Double Dragon V: The Shadow Falls is a sequel to Double Dragon series. Unlike the previous games, which were side-scrolling fighting action games or beat-em-ups, Shadow Falls is a head-to-head fighting game based on the animated Double Dragon TV series in the style of Capcom's 1991 arcade-hit Street Fighter II.",《双截龙V：暗影降临》是《双截龙》系列的续作。与之前的游戏不同，前作是横版格斗动作游戏或清版过关游戏，而《暗影降临》是一款基于《双截龙》动画电视剧的一对一格斗游戏，风格类似卡普空1991年的街机热门游戏《街头霸王II》。
c6829f938b5bb9dc72f39bda4c2f9f39,Dragon - The Bruce Lee Story (World) (Beta) (1994-09-26).zip,Dragon : The Bruce Lee Story,龙：李小龙的故事,"Dragon: The Bruce Lee Story is a fighting video game based on the film Dragon: The Bruce Lee Story, which is a semi-fictionalized account of the life of Bruce Lee. You control Lee, and must defeat enemies to progress through the game, recalling major action scenes from the film. You can use a variety of martial arts moves to defeat their enemies and build up a chi meter, which can help unleash special moves on their opponents. The game supports up to three players simultaneously, playing through the game co-operatively, or against each other in a battle mode.",《龙：李小龙的故事》是一款基于同名电影《龙：李小龙的故事》改编的格斗类电子游戏，该电影是对李小龙生平的半虚构化记述。你将操控李小龙，必须击败敌人才能推进游戏进程，重温电影中的主要动作场景。你可以使用各种武术招式来击败敌人，并积攒气槽，这有助于对对手施展特殊招式。该游戏最多支持三名玩家同时游玩，既可以合作通关，也能在对战模式中相互对抗。
c5928975351abca59370063bb7b06e9a,Evolution - Dino Dudes (World).zip,Evolution : Dino Dudes,进化：恐龙小子,"The gameplay of The Humans has similarities to Lode Runner and Lemmings. Your job in this action puzzler is to help prehistoric man to evolve by helping them discover tools, the wheel, weapons, or even fire. Each level in the game will have a given task to help in this, and you are allotted a number of characters who must accomplish the task. The player can switch from person to person while moving the characters around each scrolling puzzle, and teamwork is essential to success.",《人类》的玩法与《淘金者》和《旅鼠》有相似之处。在这款动作解谜游戏中，你的任务是帮助史前人类进化，引导他们发现工具、轮子、武器，甚至是火。游戏中的每个关卡都会有特定的任务来助力这一进化过程，同时会分配给你一定数量的角色，他们必须完成这些任务。玩家在操控角色在每个滚动的谜题场景中移动时，可以在不同角色之间切换，而团队协作对于成功至关重要。
dc5425ab5dbcbc0d04db23e339e3ecd3,"Fever Pitch Soccer (World) (En,Fr,De,Es,It).zip",Fever Pitch Soccer,狂热足球,"In this isometric football game, 50 national teams are represented to play in two game modes: Exhibition and Tournament (a series of seven games on four continents, with a final against the World All-Stars), with the ability to set time, difficulty level, see cutscenes after goals and if players are free to kick each other around without (many) fouls.
While the game seems short-featured for 1995 standards, the tournament mode includes a twist: depending on how well the player defeats his opponents, he can trade his ""standard players"", who won't do anything spectacular (but at least fill up the ranks) for star players, who not only look different, are able to cross and backheel the ball but also have a unique ability at the disposal of the player.","在这款等轴测视角足球游戏中，有50支国家队参与两种游戏模式：表演赛和锦标赛（在四大洲进行七场系列赛，最后与世界全明星队对决），玩家可以设置比赛时间、难度等级，进球后观看过场动画，还能决定球员是否可以在犯规较少的情况下相互拼抢。
虽然按照1995年的标准来看，这款游戏的功能似乎较少，但锦标赛模式有一个亮点：根据玩家击败对手的表现，玩家可以用“普通球员”（他们不会有什么惊人表现，但至少能填补阵容）交换明星球员，明星球员不仅外观不同，能够传球和用脚后跟踢球，还拥有一项可供玩家使用的独特能力。"
69b3fd19add1d294f3ab900e1e7300c2,"Fight for Life (USA, Europe) (Beta) (1995-03-22).zip",Fight for Life,为生存而战,"Fight for Life is a 3D fighting game that takes place in hell.  The player controls one of eight deceased fighters competing to earn a chance to escape and return to the world of the living. After they defeat an opponent they not only move on to the next round, but also learn two of the opponent's moves.
This is the only 3D fighting game released for the Jaguar.  It features brightly-colored texture mapped fighters and arenas. Gameplay is very similar to Virtua Fighter, in that the moves more-or-less look like real martial arts.","《为生存而战》是一款发生在地狱的3D格斗游戏。玩家可以操控八名已故格斗者之一，为获得逃离地狱、重返人间的机会而展开竞争。击败对手后，玩家不仅能晋级下一轮，还能学会对手的两个招式。
这是为美洲豹主机发行的唯一一款3D格斗游戏。游戏中的格斗者和竞技场采用了色彩鲜艳的纹理映射。游戏玩法与《VR战士》非常相似，招式或多或少看起来都像是真正的武术。"
b256becc3e2128695858d87afad038dd,"Flashback - The Quest for Identity (World) (En,Fr).zip",Flashback : The Quest for Identity,闪回：身份追寻,"You're Conrad B. Hart, Galaxis Bureau of Investigation Agent and right now you're stranded on a far-away planet after discovering an alien plot to overtake Earth. You must travel and find your way through four planets back to Earth and foil the aliens' sinister and deadly plans. 
 
The award winning sci-fi action adventure comes to Jaguar. And it's gonna rip you right out of your comfortable little century and hurl you smack into a time and place that'll have you begging for a nap! 
 
-Film-style, fluid 24 frames-per-second animation and gives life-like movements to this wild action game. 
 
-You star as super-agent Conrad Hart, stranded on a far-away planet after you discover an alien plot to overtake Earth.","你是康拉德·B·哈特，银河调查局特工。此刻，在发现外星人企图占领地球的阴谋后，你被困在了一颗遥远的星球上。你必须穿越并设法从四颗星球返回地球，挫败外星人邪恶而致命的计划。

这款屡获殊荣的科幻动作冒险游戏登陆美洲豹主机。它会将你从舒适的小世界中一把揪出，把你狠狠抛进一个让你只想打个盹的时空！

- 电影风格、流畅的每秒24帧动画，为这款狂野的动作游戏赋予逼真的动作效果。

- 你将扮演超级特工康拉德·哈特，在发现外星人企图占领地球的阴谋后，被困在了一颗遥远的星球上。"
