ID,FILE,NAME,NAME_ZH,DESC,DESC_ZH
1e208669ed13ed4d29b1747f9e388199,Buffers Evolution (Japan).zip,Buffers Evolution,强化进化,"In a post-apocalyptic future a gambling syndicate seeks to make a quick buck in the gritty remains of earth. By fusing the best of animal and mechanical traits they create three bestial androids from a bird, a lion, and a rhinoceros. Bets are taken and then the robots are loosed into hostile mazes of scrap metal on old earth. Maybe they'll even make it back alive...
The goal of BUFFERS EVOLUTION is to run through a course while collecting ten parts in the best time possible. The courses are large and vary between jungle scenes, deserts, old factories, and general mechanical wastes. These areas are cased in by electricity to stop the contests from escaping and thereby ruining the entertainment of the masses. This will keep you in the bounds of the course. With the press of a button your character will momentarily turn into a 'buffer', a sharp pisiform metallic object, while being a buffer you can destroy enemies by slamming into them, this will often bounce you in a given direction, which is useful for reaching high ledges. 
Although you do not need to get all the parts to clear an area special items can be accrued by collection parts, while on the course proper these parts will heal any damage you may have taken. Perhaps if you collect all the part in all nine areas you'll have the means to escape you captors? 
Gameplay is reminiscent of Sonic the Hedghog
 although in those games you race against a countdown while here you are merely trying to get good times.","在一个后启示录的未来，一个赌博集团试图在地球的残垣断壁中快速捞一笔。他们将动物和机械的最佳特性融合在一起，从鸟类、狮子和犀牛的特征创造出了三个野兽型机器人。人们下好赌注后，这些机器人就会被放入旧地球上由废金属构成的危险迷宫中。也许它们甚至能活着回来……
《强化进化》的目标是在尽可能短的时间内跑过赛道并收集十个零件。赛道很大，场景包括丛林、沙漠、旧工厂和一般的机械废墟。这些区域被电流包围，以防止参赛者逃脱，从而破坏大众的娱乐体验。这会让你始终在赛道范围内。按下按钮，你的角色会瞬间变成一个“强化体”，一个尖锐的豌豆形金属物体，变成强化体时，你可以通过撞击来摧毁敌人，这通常会让你向某个方向反弹，这对到达高处的平台很有用。
虽然你不需要收集所有零件就能通关一个区域，但通过收集零件可以获得特殊物品，在赛道上，这些零件会治愈你可能受到的任何伤害。也许如果你在所有九个区域都收集到了所有零件，你就有办法摆脱囚禁你的人了？
游戏玩法让人想起《刺猬索尼克》，不过在那些游戏中你是与倒计时赛跑，而在这里你只是试图跑出好成绩。"
147b57759140354a87951208b7c98aa1,Cardcaptor Sakura - Sakura to Fushigi na Clow Card (Japan).zip,Cardcaptor Sakura : Sakura to Fushigi na Clow Card,魔卡少女樱：小樱与神秘的库洛牌,"Card Captor Sakura: Sakura to Fushigi na Clow Card is a Role-Playing game, developed by Sims and published by Bandai, which was released in Japan in 1999.",《魔卡少女樱：小樱与神秘的库洛牌》是一款角色扮演游戏，由Sims开发，万代发行，于1999年在日本发售。
4d93e7e76250063538d33f43fa6602ff,Castle (World) (WonderWitch) (Unl).zip,Castle (World) (WonderWitch) (Unl),城堡（世界版）（神奇女巫）（未授权版）,,
0374cf0e0b2838f44e23937c9cdf127f,Cave Flyer (World) (Proto 1) (WonderWitch) (Unl).zip,Cave Flyer (World) (Proto 1) (WonderWitch) (Unl),洞穴飞行者（世界版）（原型1）（WonderWitch）（未发行）,,
89691f80b418a1683ed91b28bbc59091,Cave Flyer (World) (Proto 2) (WonderWitch) (WWGP2001) (Unl).zip,Cave Flyer (World) (Proto 2) (WonderWitch) (WWGP2001) (Unl),洞穴飞行者（世界版）（原型2）（WonderWitch）（WWGP2001）（未发行）,,
1b11ff02535c5f91add50c082a84b996,Chaos Gear - Michibikareshi Mono (Japan).zip,Chaos Gear : Michibikareshi Mono,混沌齿轮：被引导之人,"Chaos Gear: Michibikareshi Mono is a Strategy game, developed by Lay-Up and published by Bandai, which was released in Japan in 1999.",《混沌齿轮：被引导之人》是一款策略游戏，由Lay-Up开发，万代发行，于1999年在日本发售。
362e024522bc61b9a62086b7544f53b7,Chocobo no Fushigi na Dungeon for WonderSwan (Japan) (Rev 1).zip,Chocobo no Fushigi na Dungeon for WonderSwan,陆行鸟不可思议的迷宫 幻想天鹅版,"This is the first game in the Chocobo's Dungeon series.  You take on the character of Chocobo and adventure through a randomly created dungeon.
The story evolves from the opening movie when a fellow chocobo is ""turned"" evil by a crystal he finds in a garden.  When the evil chocobo kicks you into a dungeon, the adventure begins.  Travel through an ever changing dungeon, collecting items and weapons to become more powerful, so you can defeat the increasingly difficult enemies.","这是陆行鸟迷宫系列的首款游戏。你将扮演陆行鸟，在随机生成的迷宫中展开冒险。
故事从开场动画开始，一只陆行鸟在花园里捡到一颗水晶后“变”坏了。当这只邪恶的陆行鸟把你踢进迷宫时，冒险便拉开了帷幕。在不断变化的迷宫中穿梭，收集物品和武器以增强实力，这样你就能击败越来越强大的敌人。"
8da08c1d33202f7635fb4504e02eb523,Chou Aniki - Otoko no Tamafuda (Japan) (Rev 4).zip,Chou Aniki : Otoko no Tamafuda,超兄贵：男人的弹珠卡,"Cho Aniki makes it's first appearance in a handheld console with Cho Aniki: Otoko no Tamafuda, only this time the game isn't a 2D shooter developed by Masaya, but instead a card-fighting RPG.
You select your character from a roster of Cho Aniki characters and set out to explore it's funky body-building universe and challenge the many npcs for a few rounds of card combat. Win and you get to increase your collection. Special cards can be unlocked by defeating another player in the vs. mode.","《超兄贵：男人的弹珠卡》让超兄贵首次登陆掌机平台，只不过这次的游戏并非由 Masaya 开发的 2D 射击游戏，而是一款卡牌对战 RPG。
你可以从超兄贵角色列表中选择你的角色，然后出发探索这个奇特的健身世界，并与众多 NPC 进行几轮卡牌对战。获胜后，你就能增加你的卡牌收藏。在对战模式中击败其他玩家，还能解锁特殊卡牌。"
0e42223262c76de817932a6907c0c92b,Clock Tower for WonderSwan (Japan) (Rev 1).zip,Clock Tower,钟楼,"Jennifer and her friends are adopted by a nice lady named Mary one day. They expect to be going to a wonderful new home, at the Barrows Mansion. There they will live with Mary and Mr. Barrows. Unfortunately, something goes terribly wrong and Jennifer's friends are showing up dead one by one.  While this is happening, Mary is missing and Jennifer ends up being chased by a crazed psychopath known only as...Scissorman. 
Now she must survive and get out of the mansion in this point-and-click horror adventure... Being a teenage girl, you have no special abilities at all, just your wits and your will to survive, there are a few enemies that can kill you instantly, but Scissorman is the true horror that will give you trouble.",一天，珍妮弗和她的朋友们被一位名叫玛丽的善良女士收养。他们期待着前往位于巴罗斯庄园的美好新家。在那里，他们将与玛丽和巴罗斯先生一起生活。不幸的是，事情变得糟糕透顶，珍妮弗的朋友们一个接一个地死去。与此同时，玛丽失踪了，珍妮弗最终被一个只被称为……剪刀男的疯狂精神病患者追赶。现在，在这场点击式恐怖冒险中，她必须存活下来并逃离这座庄园……作为一个少女，你完全没有特殊能力，只有你的智慧和求生的意志。有几个敌人可以瞬间杀死你，但剪刀男才是真正会给你带来麻烦的恐怖存在。
472970a80164fcd03c21539aa2441880,Crazy Climber (Japan).zip,Crazy Climber,疯狂攀爬者,"Dans la peau de Crazy Climber, grimpez jusqu'au sommet d'une série de bâtiments, où un hélicoptère vous attend pour vous récupérer et vous emmener au bâtiment suivant. Lorsque Climber escalade un bâtiment, il est capable de monter et de se déplacer latéralement, mais il ne peut pas descendre. 
Pendant l'escalade d'un bâtiment, les fenêtres s'ouvrent et se ferment simultanément. Si une fenêtre se ferme sur l'une de ses mains, il perd sa prise. Cependant, si une fenêtre se ferme sur ses deux mains, il tombera et mourra, ce qui entraînera la perte d'une vie. Vous disposez de trois grimpeurs au total, mais un grimpeur supplémentaire vous est attribué tous les 30 000 points.","化身为疯狂攀爬者，攀登一系列建筑物的顶端，那里有一架直升机等着接您并带您前往下一座建筑。当攀爬者攀爬建筑物时，他可以向上和横向移动，但不能向下移动。
在攀爬建筑物的过程中，窗户会同时打开和关闭。如果一扇窗户在他的一只手上关闭，他就会失去抓力。然而，如果一扇窗户在他的两只手上关闭，他就会掉落并死亡，这将导致失去一条生命。您总共拥有三名攀爬者，但每获得30000分就会额外获得一名攀爬者。"
047ceafc9a5092403192d4850ff06ad0,Dash Straight (World) (Ja) (WonderWitch) (Unl).zip,Dash Straight (World) (Ja) (WonderWitch) (Unl),直线冲刺（世界版）（日版）（WonderWitch）（未授权）,,
cd765e832612da6fb344faa1b73edaec,Densha de Go! (Japan) (Rev 1).zip,Densha de Go!,火车GO！,"Based on the 1996 arcade game, Densha de Go! was one of the first commercial train-driving simulation games, and went on to spawn numerous successors.
The player can choose from a variety of tracks and trains and will then have to drive the train to the designated stations while sticking to the tight schedule, stopping exactly at the marked positions, obeying all signs and signals, and ensuring passenger safety and comfort.
Whenever the player makes a mistake, points are deducted from a counter which at the start of each round is initialized to a value depending on the selected difficulty. If it reaches zero, the game is over.
The following lines are featured:
1. Sagano Main Line (Sanin Line) from Kameoka to Kyoto
2. Keihin-Tohoku Line from Shinagawa to Yokohama
3. Tokaido Main Line (JR Kyoto Line) from Kyoto to Osaka
4. Yamanote Line (Inner Circle) from Shibuya to Tokyo Station
5. Tokaido Main Line EX from Takatsuki to Osaka, part of the rapid Tokaido Main Line from the original version, but this time with stops at every station (Windows only)
6. Sagano Line EX from Kameoka to Kyoto, without the shortcut from Saga-Arashiyama to Tambaguchi from the original version (Windows only)","《火车GO！》基于1996年的街机游戏，是最早的商业火车驾驶模拟游戏之一，并衍生出了众多后续作品。
玩家可以从各种轨道和火车中进行选择，然后必须驾驶火车前往指定车站，同时要严格遵守紧凑的时刻表，精确停靠在标记位置，遵守所有标志和信号，并确保乘客的安全与舒适。
每当玩家犯错时，会从一个计数器中扣除分数，该计数器在每一轮开始时会根据所选难度初始化为一个值。如果计数器归零，游戏就结束了。
游戏中包含以下线路：
1. 从龟冈到京都的嵯峨野本线（山阴本线）
2. 从品川到横滨的京滨东北线
3. 从京都到大阪的东海道本线（JR京都线）
4. 从涩谷到东京站的山手线（内环线）
5. 从高槻到大阪的东海道本线EX，是原版快速东海道本线的一部分，但这次每站都停（仅Windows版）
6. 从龟冈到京都的嵯峨野线EX，没有原版中从嵯峨岚山到丹波口的捷径（仅Windows版）"
37857de31f2ac445314d44094d1f0342,Densha de Go! 2 (Japan).zip,Densha de Go! 2,火车GO！2,"The 1998 sequel of the popular Japanese train driving game by Taito has once again been ported to various home systems. For the first time on the PlayStation, it is possible to drive through the snow, and take a seat in the cockpit of a Shinkansen bullet train.
The gameplay is more arcade than simulation. The focus is on stopping at the stations at the perfect moment and position, keeping up with the schedule, obeying signals and speed limits, and ensuring the safety and comfort of the passengers. Mistakes result in points being deducted from a counter. If it reaches 0, the game is over.
The following routes are available:
1. Hokuhoku Line from Naoetsu to Uragawara
2. Tohoku Shinkansen from Morioka to Shin-Hanamaki
3. Akita Shinkansen from Akita to Omagari
4. Keihin-Tohoku Line from Shinagawa to Ueno
5. Osaka Loop Line from Osaka to Tennoji (not in the Arcade original)
6. Kagoshima Main Line from Hakata to Kokura (only in PlayStation and Windows versions)","这款由太东公司推出的热门日本火车驾驶游戏于1998年推出了续作，并再次被移植到了多个家用游戏平台。在 PlayStation 上，玩家首次可以驾驶火车穿越雪景，还能坐上新干线子弹头列车的驾驶舱。
游戏玩法更偏向街机风格，而非模拟。游戏重点在于在完美的时刻和位置停靠车站、按时运行、遵守信号灯和限速规定，以及确保乘客的安全与舒适。失误会导致计分器扣分。若分数归零，游戏即结束。
游戏提供以下线路：
1. 从直江津到浦川原的北北线
2. 从盛冈到新花卷的东北新干线
3. 从秋田到大森的秋田新干线
4. 从品川到上野的京滨东北线
5. 从大阪到天王寺的大阪环状线（街机原版中没有此线路）
6. 从博多到小仓的鹿儿岛本线（仅 PlayStation 和 Windows 版本中有此线路）"
c6b60df3128ac36c1efcc93fb9e74ac6,Digimon - Ver. WonderSwan (Hong Kong) (En).zip,Digimon - Ver. WonderSwan,数码宝贝 - WonderSwan版,Digimon Ver. WonderSwan is a Japanese handheld version of the original Tamagotchi-like Digimon pet for the WonderSwan. It includes all of the original Digimon from the five different pet devices. In this game the player can have up to five different Digim,《数码宝贝 WonderSwan版》是一款为WonderSwan掌机打造的日式掌机游戏，其原型是类似电子鸡的数码宝贝宠物养成游戏。它包含了五款不同宠物设备中的所有原始数码宝贝。在这款游戏中，玩家最多可以拥有五只不同的数码兽
84999562e3e017d24f53fc45bd9bad15,Digimon Adventure - Anode Tamer (Japan) (Rev 1).zip,Digimon Adventure : Anode Tamer,数码宝贝大冒险：阳极驯兽师,"The game is based on the popular manga series Digimon, which follows the adventures of children who can gain access into the digital world and fight digital monsters there. In this game, the evil Milenniamon has kidnapped several children and is planning to take control over the Digiworld. One of the good monsters, Agumon, escaped, and transported the hero Ryou to the Digiworld. Now Ryou has to fight monsters, capture them, and assemble an army to overthrow Milenniamon and to rescue his friends.
The gameplay involves mainly hunting monsters in dungeons and then sending them to fight other monsters. In the town you can buy supplies and take care of your monsters. The battles are turn-based, and you can move freely over the battle field. Once a contact with an enemy is initiated, an automatic battle sequence follows.","这款游戏基于热门漫画系列《数码宝贝》改编，讲述了孩子们进入数码世界并与数码怪兽战斗的冒险故事。在这款游戏中，邪恶的千年兽绑架了几名儿童，并计划控制数码世界。善良的数码兽之一亚古兽逃脱后，将主角辽传送到了数码世界。现在，辽必须与怪兽战斗、捕捉它们，并组建一支军队来推翻千年兽，拯救他的朋友们。
游戏玩法主要包括在地下城狩猎怪兽，然后派它们与其他怪兽战斗。在城镇中，你可以购买补给品并照顾你的怪兽。战斗采用回合制，你可以在战场上自由移动。一旦与敌人接触，就会触发自动战斗序列。"
131558ad5a8bdfdf9280b694a0515ae5,Digimon Adventure - Cathode Tamer (Japan).zip,Digimon Adventure : Cathode Tamer,数码宝贝大冒险：阴极驯兽师,"This is the second game in Digimon Adventure series, a kind of an add-on to  Anode Tamer. The game is based on the popular manga Digimon. The hero, a boy named Ryou, has to travel to digital world in order to free his friends from the clutches of the evil digital monster Milenniamon.
The story of this game is identical to that of ""Anode Tamer"", and gameplay mechanics are exactly the same: you descend into dungeons to fight monsters in turn-based style, capture the monsters after the battles and then send them to fight new ones. The difference between the two games are the monsters themselves: ""Cathode Tamers"" features a brand new set of monsters, and since the beginning of the game you encounter different foes. The full collection of monsters can be achieved only if you complete both games.","这是《数码宝贝大冒险》系列的第二款游戏，是《阳极驯兽师》的一种资料片。该游戏基于热门漫画《数码宝贝》改编。主角是一个名叫辽的男孩，他必须前往数码世界，将他的朋友们从邪恶数码怪兽千年兽的魔掌中解救出来。
这款游戏的剧情与《阳极驯兽师》相同，游戏机制也完全一样：你深入地下城，以回合制方式与怪物战斗，战斗结束后捕获怪物，然后派它们去挑战新的怪物。两款游戏的区别在于怪物本身：《阴极驯兽师》拥有全新的怪物阵容，从游戏开始你就会遇到不同的敌人。只有完成这两款游戏，才能集齐所有怪物。"
5ec77dc3ba385e26172e3ab6e38fef33,Digimon Adventure 02 - Tag Tamers (Japan) (Rev 1).zip,Digimon Adventure 02 : Tag Tamers,数码宝贝大冒险02：搭档驯兽师,"The game is based on the manga series Digimon, in which children can travel to a digital world and help good digital monsters to defeat evil ones. In this game, the two heroes, Ryou and Ken, are summoned to the Digiworld to fight against the archenemy Millenniumon and his side-kick Diablomon. Upon defeating the two evil monsters once again, the heroes realize that Millenniumon has taken a different shape and is reborn to conquer the Digiworld anew. Now you must recruit digital monsters and lead them into the ultimate battle.
The gameplay follows traditional Digimon outlines: you descend into dungeons and have your monster friends fight other monsters in turn-based combat. Upon returning to the town, you can make those monsters participate in future battles. Unlike the two previous Digimon Adventure games,  Anode and  Cathode Tamers, you cannot move over the battle field.","这款游戏基于漫画系列《数码宝贝》改编，在该系列中，孩子们可以前往数码世界，帮助善良的数码怪兽击败邪恶的数码怪兽。在这款游戏中，两位主角辽和健被召唤到数码世界，与宿敌千年兽及其帮凶恶魔兽展开战斗。再次击败这两只邪恶怪兽后，主角们发现千年兽已改头换面，重生后企图再次征服数码世界。现在，你必须招募数码怪兽，并带领它们投入最终决战。
游戏玩法遵循传统的《数码宝贝》模式：你深入地下城，让你的怪兽伙伴在回合制战斗中与其他怪兽交锋。回到城镇后，你可以让这些怪兽参与未来的战斗。与前两款《数码宝贝大冒险》游戏《阳极驯兽师》和《阴极驯兽师》不同的是，你无法在战场上移动。"
2f1e33de3a5f7f47734038370b3bbfaf,Digital Partner (Japan).zip,Digital Partner,数字伙伴,"Digital Partner is a Strategy game, developed by Tom Create and published by Bandai, which was released in Japan in 2000.",《数字伙伴》是一款策略游戏，由Tom Create开发，万代发行，于2000年在日本发售。
9a50b0db9a006047100ed3a00ebd4234,Dokodemo Hamster (Japan).zip,Dokodemo Hamster,随时随地的仓鼠,"In this game, you are the owner of a hamster. Your hamster is inside a cage, and is living its life in real time, regardless of your actions, walking around, sleeping, etc. However, you can do many things to help your hamster feel better. There is a list of topics you can ""discuss"" with the hamster: for example, you can order it to run inside a wheel, or ask it whether it is hungry or not. You can feed it some typical hamster food, clean the cage from time to time, and even write e-mails to your hamster. Depending on your actions the disposition of the hamster will change.",在这款游戏中，你是一只仓鼠的主人。你的仓鼠待在笼子里，无论你做什么，它都在实时地生活着，四处走动、睡觉等等。不过，你可以做很多事情来让你的仓鼠感觉更舒适。有一系列你可以和仓鼠“讨论”的话题：例如，你可以命令它在滚轮里跑步，或者询问它是否饿了。你可以给它喂一些常见的仓鼠食物，时不时清理一下笼子，甚至还能给你的仓鼠写电子邮件。仓鼠的性情会根据你的行为而发生变化。
1216f02ec99e78aa54c8127c2b7f6036,D's Garage 21 Koubo Game - Tane o Maku Tori (Japan).zip,D's Garage 21 Koubo Game : Tane wo Maku Tori,D氏车库21工坊游戏：播撒种子的鸟,"The raven has made a friend. But sorrow be to this raven, for this fellow avian migrates, and will not return for seasons. Filled with sadness and regret the raven takes wing. As he soars through his lonely world his tears begin to fall... and water dying flowers. At last he knows what he must do until his friend returns, he will make new friends in the flowers. He will help them grow and spread their seeds. 
Each level in Tane wo Maku Tori contains four pillars bridged by a series of horizontal or vertical rows. These rows are different for each of the three spaces formed by the pillar. The rows may be moved up and down, one set at a time. At the foot of a column, up to three in harder areas, will be a nascent flower. Water drops will fall along the path of the pillars, which will have a different theme for each level, and eventually either fall onto the ground or a flower. Water drops will always move along a bridge if it intersects their path, drops can't go up diagonals. Drops an combine to create larger faster moving drops. Any more than three drops and it will simply fall off the pillar, or bridge, and be of no use.
When a flower gets enough rain drops, or tear drops, it will bloom, when all the flowers on the stage bloom it will be cleared. 
Enemies also roam the stage, gobbling up hydrogen based solution and plants. They follow the same laws as the drops and will move along beams when encountered, however they can go up vertical beams. Should one reach a flower it will nibble at it until dead. This ends the game; however, enemies can be destroyed by three drops combined. 
A time mode is available where the player picks a difficulty level and then plays on the level until a flower is eaten or they run out of time, each completed flower will add to the time. 
A two player mode is available through the Communication Cable
This game is played vertically.","这只乌鸦交了个朋友。但这只乌鸦很悲伤，因为它的这位鸟类伙伴要迁徙了，好几个季节都不会回来。满心悲伤与遗憾的乌鸦振翅高飞。当它在这孤寂的世界中翱翔时，泪水开始滑落……滋润着濒临枯萎的花朵。最终，它明白了在朋友归来之前自己必须做些什么——它要在花丛中结交新朋友。它要帮助花朵生长、传播种子。
《播撒种子的鸟》的每一关都有四根柱子，由一系列水平或垂直的排连接起来。由柱子形成的三个空间，每个空间的排都各不相同。这些排可以一次移动一组，上下移动。在柱子底部，在较难的区域最多会有三株初绽的花朵。水滴会沿着柱子的路径落下，每一关的柱子都有不同的主题，水滴最终要么落到地面，要么落到花朵上。如果水滴的路径与桥相交，它们总会沿着桥移动，水滴不能沿对角线向上移动。水滴可以合并形成更大、移动更快的水滴。如果超过三滴水，它们就会直接从柱子或桥上掉落，毫无用处。
当一朵花得到足够的雨滴或泪滴时，它就会绽放，当舞台上所有的花都绽放时，这一关就通关了。
敌人也会在舞台上四处游荡，吞食以氢为基础的溶液和植物。它们和水滴遵循同样的规则，遇到横梁时会沿着横梁移动，不过它们可以沿着垂直的横梁向上移动。如果有敌人碰到一朵花，它会一直啃咬，直到花死去。这就意味着游戏结束；不过，三滴水合并可以消灭敌人。
游戏有计时模式，玩家可以选择一个难度级别，然后在该关卡中游戏，直到有一朵花被吃掉或时间耗尽，每成功让一朵花绽放都会增加时间。
通过通信电缆可以开启双人模式。
这款游戏是竖屏游玩的。"
927b5138f646c0b14bf7f38b49c2b6bc,EF-Cribbage (World) (Ja) (v0.28) (Proto) (WonderWitch) (Unl).zip,EF-Cribbage (World) (Ja) (v0.28) (Proto) (WonderWitch) (Unl),EF-克里比奇纸牌游戏（全球版）（日语版）（0.28版）（原型）（WonderWitch制作）（未授权）,,
8c6267149efabc782f1208beb01346a8,Engacho! for WonderSwan (Japan).zip,Engacho! for Wonderswan,Engacho！（万代掌机版）,"Engacho is based on a popular Japanese children game. You play a little boy named Sunzuki, who wants to prove to his angry father that he is not a coward and can stand up against the terrible monsters of the Oops Five group. Those five guys are extremely ugly and can contaminate you with an awful disease the moment they touch you. So you should outsmart them and run away before they can catch you. The gameplay is turn-based.",Engacho 改编自一款广受欢迎的日本儿童游戏。你将扮演一个名叫巽月（Sunzuki）的小男孩，他想向愤怒的父亲证明自己不是懦夫，能够对抗“糟糕五人组”的可怕怪物。那五个家伙长得极其丑陋，一旦碰到你，就会让你染上可怕的疾病。所以你要比他们聪明，在被他们抓住之前赶紧逃跑。游戏采用回合制玩法。
