ID,FILE,NAME,NAME_ZH,DESC,DESC_ZH
9ff076b6ca4a18429bc65f1efe4a54bd,Battlezone (USA) (Proto 1) (1983-09-15).zip,Battlezone,战斗地带,A port of the arcade game Battlezone for Atari 5200. Like the arcade game you drive a tank around and shoot enemy tanks while trying to avoid their fire in a 3d environment. It was unfortunately never released and only exists in prototype form. The prototype seems mostly finished but the hit detection seems off at times and not perfected. It also replaces some of the vector based graphics of the arcade with raster likely due to limitations of the Atari 5200. You can also play this with two joysticks which is said to help with controlling the game versus single if you get used to it.,这是街机游戏《战斗地带》在雅达利5200主机上的移植版本。和街机游戏一样，你将驾驶一辆坦克在3D环境中四处移动，射击敌方坦克，同时设法躲避它们的火力。遗憾的是，该游戏从未发布，仅以原型形式存在。这个原型似乎基本完成，但有时碰撞检测似乎不太准确，尚未完善。由于雅达利5200主机的限制，它还将街机版中一些基于矢量的图形替换为光栅图形。你还可以使用两个操纵杆来玩这个游戏，据说如果你习惯了，与使用单个操纵杆相比，双操纵杆有助于更好地控制游戏。
ebd8e79e06b61d69421475d11a29904d,Beamrider (USA).zip,Beamrider,光束骑手,"Beamrider is a 3-D arcade action game. You control a beam riding spaceship on a mission to clear 99 sectors of space from hostile aliens. The spaceship is located at the bottom of the screen and it can only stop on one of five beams. You are armed with both lasers and torpedoes; torpedoes are more powerful and can destroy more enemies compared to lasers, however you only get three per level. To complete a sector, you need to destroy fifteen white flying saucers. After all saucers are destroyed, the sector sentinel passes by which can be destroyed for extra points. Each even number sector up until sector 16 will add a new type of enemy to deal with. These additional enemies will just try to slow your mission, though, only the saucers need to be destroyed to advance. Occassionally a rejeuvinator will appear; if this is collected, you can earn an extra life. But be careful, because if you accidentally shoot the rejeuvinator it will turn into an enemy!",《光束骑手》是一款3D街机动作游戏。你将操控一艘骑在光束上的宇宙飞船，执行一项清除99个太空区域中敌对外星人的任务。宇宙飞船位于屏幕底部，且只能停在五根光束中的一根上。你配备了激光和鱼雷；与激光相比，鱼雷威力更大，能消灭更多敌人，但每一关你只有三枚鱼雷。要完成一个区域的任务，你需要摧毁十五个白色飞碟。所有飞碟被摧毁后，区域哨兵会飞过，摧毁它可以获得额外分数。在第16个区域之前，每个偶数区域都会新增一种敌人需要应对。不过，这些额外的敌人只会试图拖延你的任务进度，只有摧毁飞碟才能推进游戏。偶尔会出现一个回春器；如果收集到它，你可以额外获得一条生命。但要小心，因为如果你不小心击中回春器，它会变成敌人！
216b4ab189c5de4842509a9d595f84e3,Behind Jaggi Lines! (USA) (Beta) (1984-01-18).zip,Rescue on Fractalus!,弗拉克塔勒斯星球救援行动！,"Rescue on Fractalus is an action game played from a 3D first person point of view. Your mission is to rescue stranded pilots on the planet of Fractalus. You begin each mission from the mother ship, and when your quota of pilots has been rescued you must return there so you can move on to the next level. To help locate the pilots and navigate the tricky terrain, your spaceship is equipped with various instruments, such as a compass, altimeter, and scanner. Your enemy, the Jaggi's, have numerous forces on this planet and will be attempting to stop you. Gun emplacements, flying saucers, and the Jaggi themselves are all capable of destroying your ship if you don't destroy them first. To defend yourself from these threats, your ship is equipped with torpedoes. As the levels progress, the Jaggi defenses become more aggressive, and you will even need to fly some night missions where visibility is limited!",《弗拉克塔勒斯星球救援行动》是一款以3D第一人称视角进行的动作游戏。你的任务是营救被困在弗拉克塔勒斯星球上的飞行员。每次任务你都从母舰出发，当你营救的飞行员达到规定数量后，你必须返回母舰，这样才能进入下一关。为了帮助你定位飞行员并穿越复杂地形，你的宇宙飞船配备了各种仪器，如指南针、高度计和扫描仪。你的敌人——贾吉人在这个星球上部署了大量兵力，他们会试图阻止你。炮台、飞碟，还有贾吉人本身，如果你不先将它们摧毁，它们都有能力摧毁你的飞船。为了抵御这些威胁，你的飞船配备了鱼雷。随着关卡推进，贾吉人的防御会变得更加猛烈，你甚至需要执行一些能见度有限的夜间任务！
8aed4dace79698f1e70d94366f363d30,BerZerk (USA) (Beta 1) (1983-06-01).zip,BerZerk,疯狂杀戮,"You have been sent into a building infested with robots, and must do your best to clear it out. Each rooms has a number of walls through the middle, which restrict your movement. There will be a number of bad guys in the room - on early screens they may be immobile and not shoot at you, but after a few levels they become capable of shooting in multiple directions. You can shoot at them in 8 directions, but can't shoot diagonally while moving. There are gaps at the side of each room, through which you exit, before or after clearing the room (there is a bonus for clearance). You get an extra life every 2000 points.",你被派进一座布满机器人的建筑，必须尽力将其清理干净。每个房间中间都有一些墙壁，限制了你的行动。房间里会有一些坏人——在游戏前期，他们可能无法移动，也不会向你射击，但经过几个关卡后，他们就能向多个方向射击了。你可以向8个方向射击，但在移动时不能斜向射击。每个房间的侧面都有缺口，你可以在清理房间前后通过这些缺口离开（清理房间有奖励）。每获得2000分，你就能额外获得一条命。
186b46f90edf73355c3b211afe48ce3d,Black Belt (USA) (Proto 1).zip,Black Belt,黑带,"This unreleased, unfinished game is similar to Broderbund's famous game, Karateka. Select your black belt level (difficulty level) and fight your way through eight rooms. The keypad is used to execute a variety of karate moves, although the game has no collision detection so you can't really fight your enemies. While the game looks promising, you cannot progress beyond eight rooms because you can't defeat your enemies.",这款未发布、未完成的游戏与布罗德邦德著名的游戏《空手道小子》类似。选择你的黑带级别（难度级别），并在八个房间中一路战斗。游戏使用小键盘来执行各种空手道动作，不过该游戏没有碰撞检测，所以你实际上无法与敌人战斗。虽然这款游戏看起来很有前景，但由于你无法击败敌人，所以无法通过八个房间继续推进游戏。
995589c8422c15b7dfda85d93216a18f,Blaster (USA) (Proto).zip,Blaster,爆破者,"Blaster developed by Vid Kidz for Williams was released for the arcades and is quite obscure. What is interesting however is that the Atari 5200 version that was not released was actually made before the arcade game. 
 
An unofficial sequel to Robotron 2084 (As it takes place in 2085) Blaster is a 3d style shooter with impressive graphics for the time. In it the player takes the view from a spaceship cockpit so moving in the different directions shifts the entire screen. There are four levels you will play through avoiding obstacles, saving humans, and defeating alien enemies. Upon beating the four levels the game loops but will be more difficult.","《爆破者》由Vid Kidz为威廉姆斯公司开发，曾在街机平台发布，知名度较低。不过有趣的是，未发布的雅达利5200版本实际上是在街机游戏之前制作的。

作为《机械战警2084》的非官方续作（故事设定在2085年），《爆破者》是一款3D风格的射击游戏，在当时拥有令人印象深刻的画面。在游戏中，玩家从宇宙飞船驾驶舱的视角进行游戏，向不同方向移动会使整个屏幕随之移动。玩家要通过四个关卡，在其中躲避障碍物、拯救人类并击败外星敌人。通关四个关卡后，游戏会循环进行，但难度会增加。"
7e74cef8a3b207efe321df9b413233de,Blue Print (USA).zip,Blue Print,蓝图,"Your girlfriend Daisy is in trouble! Ollie Org is chasing her across the top of the screen, and you need to come to the rescue. To stop Ollie before time runs out, you need to construct a machine. The blue print for the machine is at the bottom of the screen, so all you need to do is locate the parts which are hidden in the numerous houses in a maze like town. When you locate a part, drag it back and place it on the blue print. When all parts have been located, press the start button and the machine is ready to go! To make your task more difficult, there are several obstacles that get in the way. If you enter a house which doesn't contain a part, you will instead be stuck with a bomb. You will need to hurry and diffuse any bombs in the bomb pit before they explode! From time to time, a flower pot will fall from above and then hop off the screen. Get hit by a flower pot, and you lose a life. You also need to be careful of Fuzzy Wuzzy, who wanders around the neighborhood randomly. An encounter with Fuzzy Wuzzy will also be deadly! Hiding in the bomb pit is Sneaky Pete; while he isn't deadly, he will occasionally appear and press the start button before your machine is complete. If this happens, you will need to drag Pete back to the bomb pit and reassemble all of the machine parts.",你的女友黛西遇到麻烦了！奥利·奥格正在屏幕上方追逐她，你需要前去营救。为了在时间耗尽前阻止奥利，你需要建造一台机器。机器的蓝图就在屏幕底部，所以你只需找到藏在迷宫般小镇众多房屋中的零件即可。当你找到一个零件后，将其拖回并放在蓝图上。当所有零件都找到后，按下启动按钮，机器就可以运转了！为了增加任务难度，途中会有一些障碍。如果你进入的房屋里没有零件，你将会拿到一颗炸弹。你需要赶紧在炸弹坑中拆除炸弹，以免它们爆炸！时不时会有一个花盆从上方掉落，然后跳出屏幕。被花盆击中，你就会失去一条生命。你还需要小心“毛茸茸”，它会在附近随机游荡。与“毛茸茸”相遇也会致命！“鬼鬼祟祟的皮特”藏在炸弹坑里；虽然他不会致命，但他会偶尔出现，在你的机器还未完成时按下启动按钮。如果发生这种情况，你需要把皮特拖回炸弹坑，并重新组装所有的机器零件。
aa6c2c4fa39216736dbb23d5e1e0e8e2,Boogie (USA) (Demo).zip,ZZZ(notgame):Boogie,ZZZ（非游戏）：布吉舞曲,"Boogie was a demo was coded by Atari for internal use as a demonstration of the audio capabilities of the Atari 5200. The cartridge plays an impressive little boogie, then repeats. There is no game or graphics here, just the title screen and the musical score",《布吉舞曲》是雅达利（Atari）为内部使用而编写的一个演示程序，用于展示雅达利5200的音频功能。该卡带会播放一段令人印象深刻的小布吉舞曲，然后循环播放。这里没有游戏内容或图形，只有标题画面和乐谱。
cae2219ca737493b977000c258497e77,Bounty Bob Strikes Back! (USA).zip,Bounty Bob Strikes Back!,赏金猎人鲍勃反击！,"Bounty Bob Strikes Back! is the sequel to Miner 2049er and features similar gameplay. As Bounty Bob, your goal is to claim every inch of 25 challenging mines. To do this, you must walk over each segment of the framework in the mines. To reach each segment of framework, you will need to figure out a way to jump, climb, or use one of the many devices occasionally available to get there. To you help you get around (or sometimes hinder progress) are ladders, slides, suction tubes, cannons, transporters, and other devices. Wandering about the mines are many dangerous mutants. If you come in contact with one of these, you will lose a life. Scattered throughout each mine are special food items; collect one of these, and you will temporarily be able to eliminate the mutants by walking into them. You will need to figure out a unique strategy for each level in order to complete it, plus there is a time limit so claim all the territory quickly!",《赏金猎人鲍勃反击！》是《2049 矿工》的续作，玩法与之类似。作为赏金猎人鲍勃，你的目标是占领 25 个充满挑战的矿洞的每一寸土地。为此，你必须走过矿洞框架的每一段。要到达框架的每一段，你需要想办法跳跃、攀爬，或者使用偶尔出现的众多装置之一到达那里。梯子、滑梯、吸管、大炮、传送器和其他装置会帮助你行动（有时也会阻碍你的进度）。矿洞里游荡着许多危险的突变体。如果你与其中一个接触，你将失去一条生命。每个矿洞里都散落着特殊的食物；收集到其中一个，你将暂时能够通过撞向突变体来消灭它们。为了完成每一关，你需要为每一关想出独特的策略，此外还有时间限制，所以要尽快占领所有区域！
e31895f69c1eafa0c6cd34c75d529757,Buck Rogers - Planet of Zoom (USA) (Alt).zip,Buck Rogers : Planet of Zoom,巴克·罗杰斯：极速星球,"Fast and furious racing game taking place on a futuristic racetrack.  Guide your spaceship between the pylons and shoot down other enemy racers.
Based on the arcade game (which is even more loosely based on the Buck Rogers comic strips).","这是一款节奏明快、紧张刺激的赛车游戏，故事发生在未来的赛道上。你要操控你的宇宙飞船在标杆之间穿梭，并击落其他敌方赛车手。
该游戏基于街机游戏改编（而街机游戏则更松散地基于《巴克·罗杰斯》漫画改编）。"
db302675f0c63755b1d791b282e12585,Carol Shaw's River Raid (USA).zip,River Raid,河川袭击,"River Raid is a vertically scrolling action game. You fly a jet up a river in an attempt to destroy bridges which are vital to the enemy. The river is heavily guarded, however, with balloons, ships, choppers, and enemy aircraft trying to stop you. Along the way you will need to fly over fuel stations to refuel your jet and keep flying.
The plane is armed with a cannon with unlimited ammo. It can be used to destroy the enemy vehicles and bridges, but a careless player can accidentally destroy a fuel station. Colliding with the riverbanks or with the enemy aircraft destroys your plane and makes you lose a life.","《河川袭击》是一款垂直滚动的动作游戏。你驾驶一架喷气式飞机沿着河流飞行，试图摧毁对敌人至关重要的桥梁。然而，河流沿线戒备森严，有气球、船只、直升机和敌方飞机试图阻止你。在飞行过程中，你需要飞过加油站为喷气式飞机加油，以继续飞行。
飞机配备了一门弹药无限的加农炮。它可以用来摧毁敌方车辆和桥梁，但粗心的玩家可能会不小心摧毁加油站。与河岸或敌方飞机相撞会导致你的飞机被毁，你将失去一条生命。"
b5feed58bb61941242794c3bddc638e5,Castle Blast (USA) (Unl).zip,Castle Blast,城堡爆破,"This game is based on the fifth screen of the coin-op game Phoenix.
The object of this game is to destroy the Castle on the Mothership. You fire Vertical Trajectory Missiles, or VTMs, at the shield on the bottom of the Mothership. When you penetrate the shield, then blast the Castle. To score extra points, you can also shoot the enemy spaceships flying overhead.
If you destroy the Castle, you advance to the next level, where you will need to contend with Focused Energy Beams, or FEBs, fired from the Mothership. There will also be stars appearing in the sky, making it harder to target the spaceships.
If you manage to obliterate the Castle again, you will proceed to the next level, which adds ground-based tanks assaulting you. You have Horizontal Trajectory Missiles, or HTMs, to deal with this new enemy but do not lose sight of your primary goal.
Your joystick moves you left or right. The lower button fires VTMs, the upper button fires HTMs.","这款游戏基于街机游戏《凤凰》的第五关画面。

本游戏的目标是摧毁母舰上的城堡。你可以向母舰底部的护盾发射垂直轨迹导弹（VTM）。当你穿透护盾后，就可以轰炸城堡。为了获得额外分数，你还可以射击从头顶飞过的敌方飞船。

如果你摧毁了城堡，就可以进入下一关，在那里你需要应对从母舰发射的聚焦能量束（FEB）。天空中还会出现星星，这会让你更难瞄准飞船。

如果你再次成功摧毁城堡，就会进入下一关，这一关会增加地面坦克对你的攻击。你有水平轨迹导弹（HTM）来对付这个新敌人，但不要忘记你的主要目标。

你的操纵杆可以控制你左右移动。下方按钮发射垂直轨迹导弹，上方按钮发射水平轨迹导弹。"
98a5eadc4754daf96f5b01200707f2c4,Castle Crisis (USA) (Unl).zip,Castle Crisis,城堡危机,"This is a version of the Atari coin-op game Warlords, designed to look and play as much like the coin-op version as possible. Use your shield to deflect fireballs away from your castle and towards your opponents. You can also capture fireballs and launch them at your opponents with even greater force.",这是雅达利街机游戏《军阀》的一个版本，其外观和玩法尽可能地贴近街机版。使用你的护盾将火球从你的城堡引开，并射向你的对手。你还可以捕获火球，并以更大的力量将它们发射向对手。
d51f75acaec50891f1c4266571497092,Centipede (USA).zip,Centipede,蜈蚣,"In Centipede, the player is trapped in the Enchanted Forest. Armed with only a magic wand to ward off the forest's insect denizens, all of which apparently are attacking in the player in continuous waves. 
The player must use the magic wand to shoot sparks at approaching insects to score points by pressing the controller button. Holding down the controller button will set the wand to rapid fire shots. If the player is bitten by an insect, the player will be temporarily paralyzed and lose one of the three starting magic wands. 
Insect Opponents and Mushrooms
All enemy insects have a distinctive sound before attacking, which may help the player identify which insect is attacking. Enemies and objects in the game are as the following:
1. The Centipede
The Centipede will attack in 12 waves. In the first wave, the Centipede will have a head attached to 11 body segments. In the second wave, the Centipede will have a head attached to 10 body segments, in addition to a detached head. The third wave will have the Centipede with an attached head, 9 body segments, plus two detached heads. These body segments will transform into heads and continue to do so until Wave 12. In the last wave, the Centipede will have 12 detached heads, independently attacking the player. Centipede heads are worth more points than body segments.
Attacks from the Centipede will come from the top of the screen, moving downward. If a spark hits any part of the Centipede, that particular body segment will transform into a mushroom, while the body segment behind it will become the new Centipede head. When the Centipede is destroyed, it will briefly disappear and re-appear from the top of the screen again.
The Spider
The Spider will attempt to distract the player from attacking the Centipede. It will destroy any mushroom it touches. Spiders will score more points if it is hit in closer distances.
The Flea
The Flea will appear if the player has destroyed most of the existing mushrooms. It will drop down creating a new batch of mushrooms where it falls. The Flea will disappear after two hits. After the first hit, the Flea will drop down much faster.
The Scorpion
The Scorpion will appear in the third wave. It moves slowly but will pick up speed, moving faster. While doing so, it will poison any mushroom it touches.
Mushrooms
Mushrooms fill the Enchanted Forest and may act as obstacles or cover for the player, with added effects to enemy insects. It takes for shots to complete destroy a mushroom. There are two type of mushrooms: Magic Mushrooms and Poisonous mushrooms. Magic mushrooms are the default mushrooms in the game and are also the the result of the player destroying an insect or Centipede body segment. Poisonous Mushrooms are the result of the Scorpion touching a mushroom. Poisonous Mushrooms will prompt the Centipede near it to move straight towards the player through any mushroom. Losing a wand will restore any partially damaged mushroom.
Game Difficulty and Variations
The game offers four difficulty levels: Novice, Standard, Advanced, and Expert. Game Variations are as the following:
1. One Player
Two Player Alternating
Two players will take turns when the active player is bitten.
Dual Player Competition
Two players will appear on the screen at the same time. Scoring is separate. Shots fired from one player will paralyze the other player.
Team Play
Two players will appear on the screen at the same time. Scoring is combined. Shots fired from one player will not paralyze the other player.
Scoring
The player will win a bonus magic wand for every 12,000 points to a maximum of six wands. The game will end when all wands are lost. Scoring are as the following:
Centipede Head - 100 points
Centipede Body Segment - 10 points
Spider at close range - 900 points
Spider at medium range - 600 points
Flea - 200 points
Scorpion - 1,000 points
Flea - 200 points
Restored mushroom - 5 points
Destroyed mushroom - 1 points","在《蜈蚣》这款游戏中，玩家被困在魔法森林里。玩家仅手持一根魔杖，用以抵御森林里的昆虫居民，显然这些昆虫正一波接一波地持续攻击玩家。
玩家必须通过按下控制器按钮，用魔杖向靠近的昆虫发射火花来得分。按住控制器按钮，魔杖将进入连射模式。如果玩家被昆虫咬伤，将会暂时瘫痪，并失去初始三根魔杖中的一根。
昆虫对手与蘑菇
所有敌方昆虫在攻击前都会发出独特的声音，这或许能帮助玩家识别是哪种昆虫在发动攻击。游戏中的敌人和物体如下：
1. 蜈蚣
蜈蚣会发动12波攻击。在第一波攻击中，蜈蚣由1个头和11个身体节段组成。在第二波攻击中，蜈蚣除了一个独立的头外，还由1个头和10个身体节段组成。第三波攻击中，蜈蚣有1个头、9个身体节段，外加两个独立的头。这些身体节段会变成头，如此循环，直到第12波。在最后一波攻击中，蜈蚣会有12个独立的头，各自独立地攻击玩家。蜈蚣的头比身体节段得分更高。
蜈蚣会从屏幕顶部向下发动攻击。如果火花击中蜈蚣的任何部位，该身体节段会变成蘑菇，而它后面的身体节段会成为新的蜈蚣头。当蜈蚣被消灭后，它会短暂消失，然后再次从屏幕顶部出现。
2. 蜘蛛
蜘蛛会试图分散玩家对蜈蚣的攻击注意力。它会摧毁它碰到的任何蘑菇。如果在较近的距离击中蜘蛛，得分会更高。
3. 跳蚤
如果玩家摧毁了大部分现有的蘑菇，跳蚤就会出现。它会掉落并在落点处生成一批新的蘑菇。跳蚤被击中两次后会消失。第一次被击中后，跳蚤掉落的速度会快很多。
4. 蝎子
蝎子会在第三波攻击中出现。它移动缓慢，但会逐渐加速，移动得越来越快。在此过程中，它会毒化它碰到的任何蘑菇。
5. 蘑菇
蘑菇遍布魔法森林，它们可以作为玩家的障碍物或掩护，同时对敌方昆虫有额外的影响。需要射击四次才能完全摧毁一个蘑菇。蘑菇有两种类型：魔法蘑菇和毒蘑菇。魔法蘑菇是游戏中的默认蘑菇，也是玩家消灭昆虫或蜈蚣身体节段的结果。毒蘑菇是蝎子碰到蘑菇后的产物。毒蘑菇会促使附近的蜈蚣径直穿过任何蘑菇向玩家移动。失去一根魔杖会修复任何部分受损的蘑菇。
游戏难度与模式
游戏提供四种难度级别：新手、标准、高级和专家。游戏模式如下：
1. 单人模式
2. 双人交替模式
当当前玩家被咬伤时，两名玩家将轮流进行游戏。
3. 双人竞争模式
两名玩家将同时出现在屏幕上。得分是分开计算的。一名玩家发射的子弹会使另一名玩家瘫痪。
4. 团队合作模式
两名玩家将同时出现在屏幕上。得分是累计计算的。一名玩家发射的子弹不会使另一名玩家瘫痪。
得分规则
玩家每获得12000分将赢得一根额外的魔法魔杖，最多可拥有六根魔杖。当所有魔杖都用完时，游戏结束。得分规则如下：
蜈蚣头 - 100分
蜈蚣身体节段 - 10分
近距离击中蜘蛛 - 900分
中距离击中蜘蛛 - 600分
跳蚤 - 200分
蝎子 - 1000分
跳蚤 - 200分
修复的蘑菇 - 5分
摧毁的蘑菇 - 1分"
